"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
44353,1506823623904,,,,,,,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44373,1506823623924,,,,,0,,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,1,1,0.0,0,35.489849,-119.546051,0.0,0.0,217.4,10,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
44393,1506823623944,,,,,,,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44413,1506823623964,,,,,,,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44433,1506823623984,,,,,,,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44453,1506823624000,,,,,,,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44473,1506823624020,0,123.4,,129.5,0,131.3,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,1,1,0.0,0,35.489849,-119.546051,0.0,0.0,217.4,10,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
44493,1506823624040,,,,,,,,0.03,0.05,1.03,-3.1,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44513,1506823624060,,,,,,,,0.03,0.05,1.03,-3.0,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44533,1506823624080,,,,,,,,0.03,0.05,1.03,-3.0,-0.9,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44553,1506823624100,,,,,,,,0.03,0.05,1.03,-3.0,-0.8,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44573,1506823624120,,,,,0,,,0.03,0.05,1.03,-3.0,-0.8,-0.1,0,0,1,1,0.0,0,35.489849,-119.546051,0.0,0.0,217.4,10,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
44593,1506823624140,,,,,,,,0.03,0.05,1.03,-2.9,-0.7,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44613,1506823624160,,,,,,,,0.04,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44633,1506823624180,,,,,,,,0.04,0.05,1.03,-2.8,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44653,1506823624204,,,,,,,,0.04,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44673,1506823624224,0,123.2,,129.2,0,130.6,,0.04,0.05,1.03,-2.9,-0.6,-0.1,0,0,1,1,0.0,0,35.489849,-119.546051,0.0,0.0,217.4,10,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
44693,1506823624244,,,,,,,,0.04,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44713,1506823624264,,,,,,,,0.04,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44733,1506823624284,,,,,,,,0.03,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44753,1506823624304,,,,,,,,0.03,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44773,1506823624324,,,,,0,,,0.03,0.05,1.03,-2.9,-0.6,-0.1,0,0,1,1,0.0,0,35.489849,-119.546051,0.0,0.0,217.4,10,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
44793,1506823624344,,,,,,,,0.03,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44813,1506823624364,,,,,,,,0.03,0.05,1.03,-2.9,-0.6,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44833,1506823624384,,,,,,,,0.03,0.05,1.03,-2.9,-0.7,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44853,1506823624406,,,,,,,,0.03,0.05,1.03,-2.9,-0.7,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44873,1506823624426,0,122.3,,128.0,0,130.0,,0.03,0.05,1.02,-2.9,-0.7,-0.1,0,0,1,1,0.0,0,35.489849,-119.546051,0.0,0.0,217.4,10,3,1.6,0,0.0,-1,0.0,0.0,0.0,0
44893,1506823624446,,,,,,,,0.03,0.05,1.02,-3.0,-0.7,-0.1,0,0,,,,,,,,,,,,,,,,,,,
44913,1506823624466,,,,,,,,0.03,0.05,1.03,-2.9,-0.7,-0.1,0,0,,,,,,,,,,,,,,,,,,,
