"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
37910,1506920019474,,,,,,,,-0.07,0.05,0.89,-2.9,-1.1,-0.7,740,31,,,,,,,,,,,,,,,,,,
37930,1506920019494,,,,,,,,-0.08,0.05,0.88,-3.0,-1.1,-0.7,740,31,,,,,,,,,,,,,,,,,,
37950,1506920019514,,,,,,,,-0.08,0.07,0.89,-3.0,-1.1,-0.7,740,31,,,,,,,,,,,,,,,,,,
37970,1506920019534,,,,,58,,,-0.08,0.07,0.88,-3.0,-1.1,-0.6,740,31,0,1,0.0,37.478622,-122.203827,0.0,0.0,57.2,6,3,0.2,0,0.0,-1,0.0,0.0,0.0,0
37990,1506920019554,,,,,,,,-0.09,0.06,0.91,-3.0,-1.0,-0.7,760,31,,,,,,,,,,,,,,,,,,
38010,1506920019574,,,,,,,,-0.09,0.06,0.91,-2.9,-0.8,-0.7,760,31,,,,,,,,,,,,,,,,,,
38030,1506920019594,,,,,,,,-0.08,0.07,0.91,-3.0,-0.7,-0.7,740,31,,,,,,,,,,,,,,,,,,
38050,1506920019614,,,,,,,,-0.08,0.07,0.9,-3.0,-0.6,-0.6,740,29,,,,,,,,,,,,,,,,,,
38070,1506920019540,0,56.7,-0.5,57.1,58,57.9,14.9,-0.09,0.07,0.9,-3.0,-0.7,-0.6,740,29,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38090,1506920019640,,,,,,,,-0.09,0.07,0.89,-3.0,-0.7,-0.6,740,29,,,,,,,,,,,,,,,,,,
38110,1506920019660,,,,,,,,-0.08,0.07,0.9,-3.0,-0.7,-0.6,740,29,,,,,,,,,,,,,,,,,,
38130,1506920019680,,,,,,,,-0.08,0.09,0.91,-3.0,-0.7,-0.6,740,29,,,,,,,,,,,,,,,,,,
38150,1506920019700,,,,,,,,-0.08,0.09,0.92,-3.0,-0.7,-0.6,760,28,,,,,,,,,,,,,,,,,,
38170,1506920019736,,,,,57,,,-0.08,0.09,0.92,-2.9,-0.6,-0.7,760,28,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38190,1506920019756,,,,,,,,-0.08,0.09,0.92,-2.9,-0.5,-0.7,720,28,,,,,,,,,,,,,,,,,,
38210,1506920019776,,,,,,,,-0.07,0.1,0.91,-2.9,-0.3,-0.7,720,28,,,,,,,,,,,,,,,,,,
38230,1506920019796,,,,,,,,-0.08,0.09,0.91,-2.9,-0.5,-0.8,720,28,,,,,,,,,,,,,,,,,,
38250,1506920019816,,,,,,,,-0.09,0.09,0.91,-2.9,-0.6,-0.9,720,28,,,,,,,,,,,,,,,,,,
38270,1506920019830,0,56.0,,56.5,57,57.1,,-0.09,0.09,0.91,-2.9,-0.8,-0.8,720,26,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38290,1506920019850,,,,,,,,-0.09,0.08,0.91,-2.9,-0.8,-0.7,740,26,,,,,,,,,,,,,,,,,,
38310,1506920019870,,,,,,,,-0.09,0.08,0.92,-2.9,-0.8,-0.8,740,26,,,,,,,,,,,,,,,,,,
38330,1506920019890,,,,,,,,-0.09,0.07,0.9,-2.9,-0.7,-0.8,740,25,,,,,,,,,,,,,,,,,,
38350,1506920019910,,,,,,,,-0.08,0.08,0.9,-2.9,-0.7,-0.7,720,25,,,,,,,,,,,,,,,,,,
38370,1506920019935,,,,,57,,,-0.08,0.08,0.89,-2.9,-0.8,-0.7,740,25,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38390,1506920019955,,,,,,,,-0.09,0.07,0.9,-2.9,-1.0,-0.8,740,25,,,,,,,,,,,,,,,,,,
38410,1506920019975,,,,,,,,-0.09,0.06,0.89,-3.0,-1.0,-0.9,740,25,,,,,,,,,,,,,,,,,,
38430,1506920019995,,,,,,,,-0.1,0.06,0.9,-3.0,-1.0,-0.8,740,25,,,,,,,,,,,,,,,,,,
38450,1506920020015,,,,,,,,-0.1,0.06,0.91,-3.0,-1.0,-0.8,740,25,,,,,,,,,,,,,,,,,,
38470,1506920020035,0,59.0,,58.0,56,59.4,,-0.1,0.06,0.9,-3.0,-1.0,-0.9,760,25,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38490,1506920020055,,,,,,,,-0.1,0.05,0.89,-3.0,-0.9,-0.9,760,25,,,,,,,,,,,,,,,,,,
38510,1506920020075,,,,,,,,-0.09,0.06,0.88,-3.0,-1.0,-0.8,740,23,,,,,,,,,,,,,,,,,,
38530,1506920020095,,,,,,,,-0.09,0.07,0.88,-3.0,-1.1,-0.8,740,23,,,,,,,,,,,,,,,,,,
38550,1506920020115,,,,,,,,-0.09,0.06,0.88,-3.0,-1.2,-0.9,720,23,,,,,,,,,,,,,,,,,,
38570,1506920020133,,,,,57,,,-0.1,0.05,0.88,-3.0,-1.2,-0.9,720,23,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38590,1506920020153,,,,,,,,-0.1,0.06,0.88,-3.0,-1.2,-0.8,740,23,,,,,,,,,,,,,,,,,,
38610,1506920020173,,,,,,,,-0.1,0.06,0.88,-3.0,-1.1,-0.8,740,23,,,,,,,,,,,,,,,,,,
38630,1506920020193,,,,,,,,-0.09,0.06,0.89,-2.9,-1.1,-0.8,760,23,,,,,,,,,,,,,,,,,,
38650,1506920020213,,,,,,,,-0.09,0.05,0.88,-2.9,-1.0,-0.9,760,23,,,,,,,,,,,,,,,,,,
38670,1506920020235,0,55.5,,55.2,56,55.6,,-0.08,0.06,0.88,-3.0,-1.1,-0.8,720,23,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38690,1506920020255,,,,,,,,-0.09,0.06,0.87,-3.0,-1.2,-0.8,720,23,,,,,,,,,,,,,,,,,,
38710,1506920020275,,,,,,,,-0.09,0.04,0.88,-3.0,-1.2,-0.9,720,23,,,,,,,,,,,,,,,,,,
38730,1506920020295,,,,,,,,-0.1,0.04,0.88,-3.0,-1.1,-0.9,720,23,,,,,,,,,,,,,,,,,,
38750,1506920020315,,,,,,,,-0.1,0.04,0.88,-2.9,-1.1,-0.8,740,23,,,,,,,,,,,,,,,,,,
38770,1506920020333,,,,,57,,,-0.09,0.04,0.88,-2.9,-1.2,-0.8,740,23,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38790,1506920020353,,,,,,,,-0.09,0.04,0.87,-2.9,-1.1,-0.9,740,23,,,,,,,,,,,,,,,,,,
38810,1506920020373,,,,,,,,-0.08,0.04,0.87,-2.9,-1.0,-0.9,760,23,,,,,,,,,,,,,,,,,,
38830,1506920020397,,,,,,,,-0.08,0.05,0.88,-2.9,-1.1,-0.8,740,25,,,,,,,,,,,,,,,,,,
38850,1506920020417,,,,,,,,-0.09,0.05,0.87,-2.9,-1.2,-0.9,740,25,,,,,,,,,,,,,,,,,,
38870,1506920020437,0,58.5,,57.1,57,55.8,,-0.09,0.05,0.88,-2.9,-1.1,-0.9,740,25,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38890,1506920020457,,,,,,,,-0.09,0.04,0.88,-2.9,-1.0,-0.9,740,25,,,,,,,,,,,,,,,,,,
38910,1506920020477,,,,,,,,-0.09,0.05,0.88,-2.9,-1.0,-0.9,740,25,,,,,,,,,,,,,,,,,,
38930,1506920020493,,,,,,,,-0.08,0.05,0.87,-2.9,-1.1,-0.9,740,25,,,,,,,,,,,,,,,,,,
38950,1506920020513,,,,,,,,-0.08,0.05,0.87,-2.8,-1.0,-0.9,740,26,,,,,,,,,,,,,,,,,,
38970,1506920020533,,,,,58,,,-0.08,0.05,0.87,-2.9,-1.0,-0.9,760,26,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
38990,1506920020553,,,,,,,,-0.08,0.06,0.87,-2.9,-1.1,-0.9,720,26,,,,,,,,,,,,,,,,,,
39010,1506920020573,,,,,,,,-0.09,0.05,0.88,-2.9,-1.3,-0.9,740,26,,,,,,,,,,,,,,,,,,
39030,1506920020593,,,,,,,,-0.09,0.05,0.87,-2.9,-1.1,-0.9,740,26,,,,,,,,,,,,,,,,,,
39050,1506920020613,,,,,,,,-0.08,0.05,0.88,-2.9,-0.9,-0.9,720,26,,,,,,,,,,,,,,,,,,
39070,1506920020633,0,58.7,-0.1,58.5,57,58.7,14.94,-0.08,0.06,0.87,-2.9,-0.8,-0.8,740,26,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
39090,1506920020653,,,,,,,,-0.08,0.05,0.89,-2.9,-0.9,-0.9,740,26,,,,,,,,,,,,,,,,,,
39110,1506920020673,,,,,,,,-0.08,0.06,0.89,-2.9,-0.9,-0.9,740,28,,,,,,,,,,,,,,,,,,
39130,1506920020693,,,,,,,,-0.08,0.06,0.88,-2.9,-1.0,-0.9,760,28,,,,,,,,,,,,,,,,,,
39150,1506920020713,,,,,,,,-0.08,0.06,0.88,-2.9,-1.0,-0.8,720,28,,,,,,,,,,,,,,,,,,
39170,1506920020733,,,,,57,,,-0.09,0.05,0.88,-2.9,-1.1,-0.9,720,28,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
39190,1506920020753,,,,,,,,-0.08,0.06,0.88,-2.9,-0.9,-0.8,720,28,,,,,,,,,,,,,,,,,,
39210,1506920020773,,,,,,,,-0.08,0.06,0.88,-2.9,-0.8,-0.8,720,29,,,,,,,,,,,,,,,,,,
39230,1506920020795,,,,,,,,-0.08,0.06,0.88,-2.9,-0.9,-0.7,720,29,,,,,,,,,,,,,,,,,,
39250,1506920020815,,,,,,,,-0.08,0.06,0.87,-2.9,-1.0,-0.8,720,29,,,,,,,,,,,,,,,,,,
39270,1506920020835,0,59.4,,58.5,56,58.1,,-0.08,0.06,0.88,-3.0,-1.0,-0.7,720,29,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
39290,1506920020855,,,,,,,,-0.08,0.06,0.88,-3.0,-1.0,-0.7,740,29,,,,,,,,,,,,,,,,,,
39310,1506920020875,,,,,,,,-0.09,0.05,0.88,-3.0,-1.0,-0.7,700,31,,,,,,,,,,,,,,,,,,
39330,1506920020894,,,,,,,,-0.09,0.06,0.88,-3.0,-0.9,-0.8,700,31,,,,,,,,,,,,,,,,,,
39350,1506920020914,,,,,,,,-0.08,0.06,0.88,-3.0,-0.9,-0.7,700,31,,,,,,,,,,,,,,,,,,
39370,1506920020934,,,,,56,,,-0.08,0.06,0.88,-3.0,-0.9,-0.7,700,31,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
39390,1506920020954,,,,,,,,-0.08,0.06,0.88,-3.1,-1.0,-0.8,700,31,,,,,,,,,,,,,,,,,,
39410,1506920020974,,,,,,,,-0.08,0.06,0.87,-3.1,-0.9,-0.7,700,32,,,,,,,,,,,,,,,,,,
39430,1506920020994,,,,,,,,-0.07,0.06,0.87,-3.1,-0.9,-0.7,720,32,,,,,,,,,,,,,,,,,,
39450,1506920021008,,,,,,,,-0.08,0.06,0.87,-3.1,-1.0,-0.7,740,32,,,,,,,,,,,,,,,,,,
39470,1506920021028,0,58.1,,55.2,55,56.1,,-0.08,0.05,0.88,-3.1,-0.9,-0.8,740,32,0,1,0.0,37.478607,-122.203827,0.0,0.0,70.6,7,3,2.4,0,0.0,-1,0.0,0.0,0.0,0
