"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
4957996,1506794249093,0,198.6,,201.5,9,211.7,,0.01,0.08,0.97,-3.0,-0.8,-0.2,1280,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8786,7.8683,23
4958015,1506794249112,,,,,,,,0.02,0.09,0.94,-3.0,-1.0,-0.2,1280,0,,,,,,,,,,,,,,,,,,,
4958035,1506794249132,,,,,,,,0.03,0.09,0.94,-3.0,-1.0,-0.2,1280,0,,,,,,,,,,,,,,,,,,,
4958055,1506794249152,,,,,,,,0.03,0.08,0.94,-3.0,-0.9,-0.2,1280,0,,,,,,,,,,,,,,,,,,,
4958075,1506794249172,,,,,,,,0.03,0.08,0.94,-3.0,-0.9,-0.2,1260,0,,,,,,,,,,,,,,,,,,,
4958097,1506794249194,,,,,11,,,0.02,0.08,0.95,-3.0,-0.7,-0.2,1240,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8803,7.87,23
4958116,1506794249213,,,,,,,,0.02,0.07,0.95,-3.0,-0.7,-0.2,1260,0,,,,,,,,,,,,,,,,,,,
4958136,1506794249233,,,,,,,,0.02,0.08,0.95,-3.0,-0.5,-0.2,1200,0,,,,,,,,,,,,,,,,,,,
4958156,1506794249253,,,,,,,,0.02,0.08,0.97,-3.0,-0.5,-0.2,1200,0,,,,,,,,,,,,,,,,,,,
4958176,1506794249273,,,,,,,,0.02,0.08,0.98,-3.0,-0.5,-0.2,1180,0,,,,,,,,,,,,,,,,,,,
4958198,1506794249295,0,198.5,,201.7,14,211.8,,0.02,0.08,0.98,-3.0,-0.4,-0.3,1160,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8819,7.8717,23
4958217,1506794249314,,,,,,,,0.02,0.07,0.98,-3.0,-0.3,-0.3,1160,0,,,,,,,,,,,,,,,,,,,
4958237,1506794249334,,,,,,,,0.02,0.08,0.97,-3.0,-0.4,-0.3,1120,0,,,,,,,,,,,,,,,,,,,
4958257,1506794249354,,,,,,,,0.03,0.07,0.96,-3.0,-0.4,-0.2,1120,0,,,,,,,,,,,,,,,,,,,
4958277,1506794249374,,,,,,,,0.03,0.07,0.97,-3.0,-0.4,-0.2,1100,0,,,,,,,,,,,,,,,,,,,
4958299,1506794249396,,,,,13,,,0.03,0.07,0.96,-3.0,-0.4,-0.2,1100,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8836,7.8733,23
4958318,1506794249415,,,,,,,,0.03,0.07,0.96,-3.0,-0.4,-0.2,1080,0,,,,,,,,,,,,,,,,,,,
4958338,1506794249435,,,,,,,,0.03,0.08,0.97,-3.0,-0.4,-0.2,1060,0,,,,,,,,,,,,,,,,,,,
4958358,1506794249455,,,,,,,,0.03,0.07,0.97,-3.0,-0.3,-0.2,1060,0,,,,,,,,,,,,,,,,,,,
4958378,1506794249475,,,,,,,,0.03,0.07,0.97,-3.0,-0.2,-0.2,1060,0,,,,,,,,,,,,,,,,,,,
4958400,1506794249497,0,198.4,,201.2,14,211.4,,0.02,0.07,0.98,-3.0,-0.2,-0.2,1020,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8853,7.875,23
4958419,1506794249516,,,,,,,,0.02,0.07,0.98,-3.0,-0.2,-0.2,1020,0,,,,,,,,,,,,,,,,,,,
4958439,1506794249536,,,,,,,,0.02,0.07,0.97,-3.0,-0.3,-0.2,1000,0,,,,,,,,,,,,,,,,,,,
4958459,1506794249556,,,,,,,,0.01,0.07,0.97,-3.0,-0.4,-0.2,980,0,,,,,,,,,,,,,,,,,,,
4958479,1506794249576,,,,,,,,0.01,0.07,0.97,-3.0,-0.4,-0.2,980,0,,,,,,,,,,,,,,,,,,,
4958501,1506794249598,,,,,14,,,0.01,0.07,0.97,-3.1,-0.4,-0.2,960,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.887,7.8767,23
4958520,1506794249617,,,,,,,,0.01,0.07,0.98,-3.1,-0.5,-0.2,940,0,,,,,,,,,,,,,,,,,,,
4958540,1506794249637,,,,,,,,0.01,0.07,0.98,-3.1,-0.4,-0.2,940,0,,,,,,,,,,,,,,,,,,,
4958560,1506794249657,,,,,,,,0.01,0.08,0.97,-3.1,-0.4,-0.2,920,0,,,,,,,,,,,,,,,,,,,
4958580,1506794249677,,,,,,,,0.01,0.08,0.97,-3.1,-0.4,-0.3,920,0,,,,,,,,,,,,,,,,,,,
4958602,1506794249698,0,199.1,2.0,202.2,13,212.3,14.06,0.0,0.08,0.97,-3.1,-0.3,-0.3,880,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8887,7.8783,23
4958621,1506794249717,,,,,,,,0.0,0.07,0.97,-3.1,-0.2,-0.3,900,0,,,,,,,,,,,,,,,,,,,
4958641,1506794249737,,,,,,,,0.0,0.07,0.97,-3.0,-0.1,-0.3,860,0,,,,,,,,,,,,,,,,,,,
4958661,1506794249757,,,,,,,,0.01,0.07,0.96,-3.1,-0.2,-0.2,860,0,,,,,,,,,,,,,,,,,,,
4958681,1506794249777,,,,,,,,0.01,0.06,0.96,-3.1,-0.4,-0.2,860,0,,,,,,,,,,,,,,,,,,,
4958703,1506794249797,,,,,13,,,0.02,0.07,0.96,-3.1,-0.5,-0.1,840,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8903,7.88,23
4958722,1506794249816,,,,,,,,0.02,0.08,0.96,-3.1,-0.5,-0.1,840,0,,,,,,,,,,,,,,,,,,,
4958742,1506794249836,,,,,,,,0.02,0.09,0.95,-3.1,-0.6,-0.1,820,0,,,,,,,,,,,,,,,,,,,
4958762,1506794249856,,,,,,,,0.02,0.09,0.96,-3.1,-0.6,-0.2,820,0,,,,,,,,,,,,,,,,,,,
4958782,1506794249876,,,,,,,,0.02,0.08,0.95,-3.1,-0.6,-0.2,800,0,,,,,,,,,,,,,,,,,,,
4958804,1506794249900,0,198.3,,201.5,11,211.6,,0.02,0.07,0.95,-3.1,-0.5,-0.2,800,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.892,7.8817,23
4958823,1506794249919,,,,,,,,0.02,0.07,0.96,-3.1,-0.4,-0.1,780,0,,,,,,,,,,,,,,,,,,,
4958843,1506794249939,,,,,,,,0.02,0.08,0.96,-3.1,-0.5,-0.0,780,0,,,,,,,,,,,,,,,,,,,
4958863,1506794249959,,,,,,,,0.02,0.07,0.95,-3.1,-0.4,-0.1,780,0,,,,,,,,,,,,,,,,,,,
4958883,1506794249979,,,,,,,,0.02,0.06,0.96,-3.1,-0.5,-0.2,780,0,,,,,,,,,,,,,,,,,,,
4958905,1506794249995,,,,,11,,,0.03,0.06,0.96,-3.1,-0.5,-0.1,780,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8936,7.8833,23
4958924,1506794250014,,,,,,,,0.02,0.07,0.96,-3.2,-0.8,-0.1,760,0,,,,,,,,,,,,,,,,,,,
4958944,1506794250034,,,,,,,,0.02,0.08,0.93,-3.1,-0.9,-0.0,760,0,,,,,,,,,,,,,,,,,,,
4958964,1506794250054,,,,,,,,0.02,0.07,0.93,-3.1,-0.8,-0.1,760,0,,,,,,,,,,,,,,,,,,,
4958984,1506794250074,,,,,,,,0.01,0.06,0.92,-3.1,-0.9,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4959006,1506794250102,0,198.2,,201.3,9,211.3,,0.03,0.06,0.93,-3.0,-0.6,-0.1,740,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8954,7.885,23
4959025,1506794250121,,,,,,,,0.02,0.06,0.94,-3.0,-0.5,-0.1,740,0,,,,,,,,,,,,,,,,,,,
4959045,1506794250141,,,,,,,,0.01,0.07,0.97,-3.0,-0.5,-0.1,740,0,,,,,,,,,,,,,,,,,,,
4959065,1506794250161,,,,,,,,0.03,0.2,0.94,-3.5,-0.5,-0.1,740,0,,,,,,,,,,,,,,,,,,,
4959085,1506794250181,,,,,,,,0.04,0.2,0.97,-3.3,-0.9,0.0,740,0,,,,,,,,,,,,,,,,,,,
4959107,1506794250205,,,,,9,,,0.03,0.16,0.94,-3.4,-0.4,0.1,740,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8971,7.8867,23
4959126,1506794250224,,,,,,,,0.04,0.14,0.95,-3.3,-0.2,0.1,720,0,,,,,,,,,,,,,,,,,,,
4959146,1506794250244,,,,,,,,0.04,0.14,0.96,-3.3,0.1,0.0,720,0,,,,,,,,,,,,,,,,,,,
4959166,1506794250264,,,,,,,,0.04,0.12,0.96,-3.3,0.1,0.0,720,0,,,,,,,,,,,,,,,,,,,
4959186,1506794250284,,,,,,,,0.03,0.12,0.95,-3.3,-0.2,0.0,720,0,,,,,,,,,,,,,,,,,,,
4959208,1506794250306,0,199.1,,202.4,10,212.3,,0.03,0.11,0.99,-3.2,-0.1,-0.0,740,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.8988,7.8883,23
4959227,1506794250325,,,,,,,,0.03,0.1,0.99,-3.2,-0.0,-0.1,740,0,,,,,,,,,,,,,,,,,,,
4959247,1506794250345,,,,,,,,0.02,0.1,0.96,-3.2,-0.1,-0.1,720,0,,,,,,,,,,,,,,,,,,,
4959267,1506794250365,,,,,,,,0.02,0.1,0.96,-3.2,-0.3,-0.1,720,0,,,,,,,,,,,,,,,,,,,
4959287,1506794250385,,,,,,,,0.01,0.08,0.98,-3.0,-0.2,-0.2,720,0,,,,,,,,,,,,,,,,,,,
4959309,1506794250407,,,,,10,,,0.02,0.09,0.98,-3.0,-0.3,-0.2,720,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9005,7.89,23
4959328,1506794250426,,,,,,,,0.02,0.08,0.98,-3.0,-0.2,-0.2,720,0,,,,,,,,,,,,,,,,,,,
4959348,1506794250446,,,,,,,,0.01,0.07,0.95,-2.9,-0.4,-0.2,720,0,,,,,,,,,,,,,,,,,,,
4959368,1506794250466,,,,,,,,0.02,0.08,0.93,-2.9,-0.8,-0.3,740,0,,,,,,,,,,,,,,,,,,,
4959388,1506794250486,,,,,,,,0.02,0.08,0.95,-2.9,-0.8,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959410,1506794250508,0,198.9,,202.3,9,212.2,,0.03,0.09,0.95,-2.9,-0.5,-0.3,740,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9022,7.8917,23
4959429,1506794250527,,,,,,,,0.02,0.09,0.93,-3.0,-0.6,-0.3,740,0,,,,,,,,,,,,,,,,,,,
4959449,1506794250547,,,,,,,,0.03,0.09,0.92,-2.9,-1.0,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959469,1506794250567,,,,,,,,0.03,0.09,0.93,-2.9,-1.1,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959489,1506794250587,,,,,,,,0.03,0.1,0.95,-2.9,-0.7,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959511,1506794250607,,,,,9,,,0.03,0.09,0.93,-2.9,-0.3,-0.3,740,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9038,7.8933,23
4959530,1506794250626,,,,,,,,0.02,0.1,0.96,-2.9,-0.5,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959550,1506794250646,,,,,,,,0.03,0.1,0.94,-2.9,-0.6,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959570,1506794250666,,,,,,,,0.03,0.11,0.95,-2.9,-0.3,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959590,1506794250686,,,,,,,,0.03,0.09,0.95,-2.9,-0.1,-0.3,740,0,,,,,,,,,,,,,,,,,,,
4959612,1506794250708,0,199.0,1.7,202.5,10,212.2,13.9,0.03,0.1,0.94,-2.9,-0.5,-0.4,740,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9055,7.895,23
4959631,1506794250727,,,,,,,,0.04,0.1,0.94,-2.9,-0.5,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959651,1506794250747,,,,,,,,0.04,0.12,0.96,-3.0,-0.1,-0.4,740,0,,,,,,,,,,,,,,,,,,,
4959671,1506794250767,,,,,,,,0.03,0.12,0.92,-3.0,-0.2,-0.2,740,0,,,,,,,,,,,,,,,,,,,
4959691,1506794250787,,,,,,,,0.03,0.12,0.94,-3.0,-0.2,-0.2,740,0,,,,,,,,,,,,,,,,,,,
4959713,1506794250810,,,,,9,,,0.03,0.12,0.94,-3.0,-0.2,-0.3,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9072,7.8967,23
4959732,1506794250829,,,,,,,,0.03,0.1,0.93,-3.0,-0.4,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4959752,1506794250849,,,,,,,,0.02,0.11,0.94,-3.1,-0.5,-0.2,740,0,,,,,,,,,,,,,,,,,,,
4959772,1506794250869,,,,,,,,0.03,0.09,0.89,-3.0,-0.4,-0.1,760,0,,,,,,,,,,,,,,,,,,,
4959792,1506794250889,,,,,,,,0.03,0.08,0.89,-3.0,-0.3,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4959814,1506794250911,0,198.5,,202.2,10,211.6,,0.02,0.07,0.9,-3.0,-0.5,-0.3,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9089,7.8983,23
4959833,1506794250930,,,,,,,,0.03,0.08,0.87,-3.1,-0.6,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4959853,1506794250950,,,,,,,,0.02,0.09,0.96,-3.2,-0.6,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4959873,1506794250970,,,,,,,,0.03,0.09,0.95,-3.1,-0.9,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4959893,1506794250990,,,,,,,,0.03,0.09,0.94,-3.1,-0.9,-0.4,760,0,,,,,,,,,,,,,,,,,,,
4959915,1506794251006,,,,,10,,,0.03,0.09,0.96,-3.1,-0.6,-0.3,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9105,7.9,23
4959934,1506794251025,,,,,,,,0.03,0.08,0.98,-3.0,-0.7,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4959954,1506794251045,,,,,,,,0.03,0.07,0.98,-3.0,-0.5,-0.0,760,0,,,,,,,,,,,,,,,,,,,
4959974,1506794251065,,,,,,,,0.02,0.06,1.01,-3.1,-0.2,-0.2,740,0,,,,,,,,,,,,,,,,,,,
4959994,1506794251091,,,,,,,,0.02,0.07,1.01,-3.1,-0.4,-0.2,740,0,,,,,,,,,,,,,,,,,,,
4960016,1506794251113,0,199.1,,202.8,10,211.7,,0.03,0.08,1.0,-3.1,-0.4,-0.1,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9122,7.9017,23
4960035,1506794251132,,,,,,,,0.03,0.09,1.07,-3.1,-0.5,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960055,1506794251152,,,,,,,,0.03,0.09,1.04,-3.1,-0.7,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960075,1506794251172,,,,,,,,0.04,0.09,1.02,-3.0,-0.8,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960095,1506794251192,,,,,,,,0.03,0.07,1.07,-3.0,-0.3,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960117,1506794251214,,,,,9,,,0.02,0.07,0.99,-3.1,-0.5,-0.2,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9139,7.9033,23
4960136,1506794251233,,,,,,,,0.03,0.06,0.94,-3.0,-0.1,-0.0,760,0,,,,,,,,,,,,,,,,,,,
4960156,1506794251253,,,,,,,,0.02,0.04,0.97,-3.0,0.1,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960176,1506794251273,,,,,,,,0.0,0.06,0.96,-3.1,-0.2,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960196,1506794251293,,,,,,,,0.02,0.07,0.93,-3.1,-0.4,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960218,1506794251315,0,198.2,,202.2,10,211.4,,0.02,0.08,0.98,-3.1,-0.4,-0.2,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9156,7.905,23
4960237,1506794251334,,,,,,,,0.03,0.1,0.98,-3.0,-0.7,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960257,1506794251354,,,,,,,,0.04,0.09,0.96,-3.0,-0.8,-0.4,760,0,,,,,,,,,,,,,,,,,,,
4960277,1506794251374,,,,,,,,0.03,0.08,1.0,-3.0,-0.4,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960297,1506794251394,,,,,,,,0.03,0.07,0.99,-3.0,-0.6,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960319,1506794251416,,,,,10,,,0.03,0.08,1.05,-3.1,-0.2,-0.1,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9173,7.9067,23
4960338,1506794251435,,,,,,,,0.01,0.07,1.08,-3.1,0.1,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960358,1506794251455,,,,,,,,0.01,0.06,1.06,-3.1,-0.1,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960378,1506794251475,,,,,,,,0.02,0.08,1.05,-3.1,-0.2,-0.1,760,0,,,,,,,,,,,,,,,,,,,
4960398,1506794251495,,,,,,,,0.02,0.09,1.14,-3.2,-0.2,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960420,1506794251517,0,199.1,,202.6,10,211.4,,0.02,0.08,1.11,-2.9,-0.6,-0.3,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.919,7.9083,23
4960439,1506794251536,,,,,,,,0.03,0.07,1.08,-2.8,-0.6,-0.4,760,0,,,,,,,,,,,,,,,,,,,
4960459,1506794251556,,,,,,,,0.03,0.07,1.1,-2.8,-0.5,-0.4,760,0,,,,,,,,,,,,,,,,,,,
4960479,1506794251576,,,,,,,,0.02,0.06,1.05,-2.8,-0.6,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960499,1506794251596,,,,,,,,0.02,0.06,1.05,-2.8,-0.3,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960521,1506794251618,,,,,9,,,0.02,0.05,1.06,-2.8,-0.1,-0.3,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9207,7.91,23
4960540,1506794251637,,,,,,,,0.01,0.05,1.05,-2.8,-0.2,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960560,1506794251657,,,,,,,,0.02,0.07,0.98,-2.9,-0.2,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960580,1506794251677,,,,,,,,0.02,0.08,1.05,-2.9,-0.2,-0.2,760,0,,,,,,,,,,,,,,,,,,,
4960600,1506794251697,,,,,,,,0.03,0.08,1.02,-2.9,-0.6,-0.3,760,0,,,,,,,,,,,,,,,,,,,
4960622,1506794251719,0,198.2,0.7,202.3,9,211.5,13.95,0.03,0.08,1.0,-2.9,-0.6,-0.4,760,0,0,1,0.0,0,35.490265,-119.54483,0.0,2.835,278.5,12,3,1.1,22,2.8367,0,0.0,7.9223,7.9117,23
