"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
666332,1480295209153,0,50.6,,71.4,54,58.5,,-0.05,0.07,1.0,-3.1,0.6,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
666352,1480295209173,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666372,1480295209193,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
666392,1480295209213,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
666412,1480295209233,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666432,1480295209253,,,,,55,,,-0.05,0.07,1.0,-3.1,0.7,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
666452,1480295209273,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.2,700,0,,,,,,,,,,,,,,,,,
666472,1480295209293,,,,,,,,-0.05,0.07,1.0,-3.1,0.7,0.2,700,0,,,,,,,,,,,,,,,,,
666492,1480295209313,,,,,,,,-0.05,0.08,0.99,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666512,1480295209333,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
666532,1480295209353,0,49.7,,69.5,54,56.8,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
666552,1480295209373,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666572,1480295209393,,,,,,,,-0.05,0.07,1.0,-3.1,0.7,0.2,700,0,,,,,,,,,,,,,,,,,
666592,1480295209413,,,,,,,,-0.05,0.07,1.0,-3.1,0.7,0.2,700,0,,,,,,,,,,,,,,,,,
666612,1480295209433,,,,,,,,-0.05,0.07,1.0,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666632,1480295209453,,,,,53,,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
666652,1480295209473,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,700,0,,,,,,,,,,,,,,,,,
666672,1480295209493,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,700,0,,,,,,,,,,,,,,,,,
666692,1480295209513,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
666712,1480295209533,,,,,,,,-0.05,0.07,1.0,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666732,1480295209553,0,48.7,,68.8,53,57.0,,-0.05,0.07,1.0,-3.1,0.7,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
666752,1480295209573,,,,,,,,-0.05,0.07,1.0,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666772,1480295209692,,,,,,,,-0.05,0.08,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
666792,1480295209712,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,700,0,,,,,,,,,,,,,,,,,
666812,1480295209732,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,700,0,,,,,,,,,,,,,,,,,
666832,1480295209752,,,,,54,,,-0.04,0.07,0.99,-3.1,0.5,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
666852,1480295209772,,,,,,,,-0.04,0.07,1.0,-3.1,0.7,0.2,700,0,,,,,,,,,,,,,,,,,
666872,1480295209792,,,,,,,,-0.05,0.07,1.0,-3.1,0.7,0.2,700,0,,,,,,,,,,,,,,,,,
666892,1480295209812,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.2,700,0,,,,,,,,,,,,,,,,,
666912,1480295209832,,,,,,,,-0.05,0.08,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
666932,1480295209852,1,49.0,,68.9,54,56.9,,-0.05,0.07,0.99,-3.1,0.3,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
666952,1480295209872,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,700,0,,,,,,,,,,,,,,,,,
666972,1480295209793,,,,,,,,-0.04,0.07,1.0,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
666992,1480295209813,,,,,,,,-0.04,0.07,1.0,-3.1,0.6,0.1,700,0,,,,,,,,,,,,,,,,,
667012,1480295209833,,,,,,,,-0.04,0.07,1.0,-3.1,0.7,0.1,700,0,,,,,,,,,,,,,,,,,
667032,1480295209853,,,,,52,,,-0.05,0.07,1.0,-3.1,0.5,0.1,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
667052,1480295209873,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,700,0,,,,,,,,,,,,,,,,,
667072,1480295209893,,,,,,,,-0.05,0.07,1.0,-3.1,0.3,0.2,700,0,,,,,,,,,,,,,,,,,
667092,1480295209904,,,,,,,,-0.05,0.07,1.0,-3.1,0.4,0.1,700,0,,,,,,,,,,,,,,,,,
667112,1480295209924,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
667132,1480295209944,0,47.9,0.1,70.0,51,59.0,14.95,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
667152,1480295209964,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.1,680,0,,,,,,,,,,,,,,,,,
667172,1480295209993,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.1,680,0,,,,,,,,,,,,,,,,,
667192,1480295210013,,,,,,,,-0.04,0.07,1.0,-3.1,0.7,0.1,680,0,,,,,,,,,,,,,,,,,
667212,1480295210033,,,,,,,,-0.04,0.07,0.99,-3.1,0.8,0.1,680,0,,,,,,,,,,,,,,,,,
667232,1480295210053,,,,,52,,,-0.05,0.07,0.99,-3.1,0.6,0.1,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
667252,1480295210073,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667272,1480295210093,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.1,680,0,,,,,,,,,,,,,,,,,
667292,1480295210113,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.1,680,0,,,,,,,,,,,,,,,,,
667312,1480295210133,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
667332,1480295210153,0,50.4,,71.2,52,59.4,,-0.05,0.07,0.99,-3.1,0.3,0.1,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
667352,1480295210173,,,,,,,,-0.04,0.07,1.0,-3.1,0.3,0.1,680,0,,,,,,,,,,,,,,,,,
667372,1480295210193,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667392,1480295210208,,,,,,,,-0.04,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
667412,1480295210228,,,,,,,,-0.04,0.07,0.99,-3.1,0.4,0.1,680,0,,,,,,,,,,,,,,,,,
667432,1480295210248,,,,,52,,,-0.04,0.07,0.99,-3.1,0.5,0.1,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
667452,1480295210268,,,,,,,,-0.04,0.07,1.0,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
667472,1480295210293,,,,,,,,-0.04,0.07,0.99,-3.1,0.7,0.1,680,0,,,,,,,,,,,,,,,,,
667492,1480295210313,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
667512,1480295210333,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
667532,1480295210353,0,48.4,,69.7,52,58.8,,-0.05,0.07,1.0,-3.1,0.6,0.1,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
667552,1480295210373,,,,,,,,-0.05,0.07,1.0,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
667572,1480295210492,,,,,,,,-0.05,0.08,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667592,1480295210512,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
667612,1480295210532,,,,,,,,-0.05,0.07,1.0,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
667632,1480295210552,,,,,52,,,-0.04,0.07,1.0,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
667652,1480295210572,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667672,1480295210592,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667692,1480295210612,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
667712,1480295210632,,,,,,,,-0.04,0.07,1.0,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
667732,1480295210652,0,48.1,,69.2,51,58.3,,-0.05,0.07,1.0,-3.1,0.7,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
667752,1480295210672,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
667772,1480295210593,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667792,1480295210613,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667812,1480295210633,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667832,1480295210653,,,,,52,,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
667852,1480295210673,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
667872,1480295210693,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
667892,1480295210713,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
667912,1480295210733,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
667932,1480295210753,0,50.1,,71.4,52,59.7,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
667952,1480295210773,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
667972,1480295210794,,,,,,,,-0.04,0.07,1.0,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
667992,1480295210814,,,,,,,,-0.05,0.07,0.99,-3.1,0.7,0.2,680,0,,,,,,,,,,,,,,,,,
668012,1480295210834,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
668032,1480295210854,,,,,53,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
668052,1480295210874,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
668072,1480295210894,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668092,1480295210904,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668112,1480295210924,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
668132,1480295210944,0,50.0,0.7,71.8,52,58.2,14.97,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
668152,1480295210964,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668172,1480295210993,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
668192,1480295211013,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.1,680,0,,,,,,,,,,,,,,,,,
668212,1480295211033,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
668232,1480295211053,,,,,52,,,-0.04,0.07,1.0,-3.1,0.7,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
668252,1480295211073,,,,,,,,-0.04,0.07,0.99,-3.1,0.8,0.2,680,0,,,,,,,,,,,,,,,,,
668272,1480295211094,,,,,,,,-0.04,0.07,0.99,-3.1,0.7,0.2,680,0,,,,,,,,,,,,,,,,,
668292,1480295211114,,,,,,,,-0.04,0.07,1.0,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
668312,1480295211134,,,,,,,,-0.05,0.07,1.0,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
668332,1480295211154,0,49.4,,70.3,52,59.1,,-0.05,0.07,1.0,-3.1,0.6,0.1,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
668352,1480295211174,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668372,1480295211293,,,,,,,,-0.05,0.07,1.0,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
668392,1480295211313,,,,,,,,-0.05,0.07,1.0,-3.1,0.4,0.1,680,0,,,,,,,,,,,,,,,,,
668412,1480295211333,,,,,,,,-0.05,0.08,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
668432,1480295211353,,,,,51,,,-0.05,0.07,0.99,-3.1,0.3,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
668452,1480295211373,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
668472,1480295211393,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668492,1480295211413,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
668512,1480295211433,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
668532,1480295211453,0,50.1,,71.8,52,59.5,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
668552,1480295211473,,,,,,,,-0.04,0.07,1.0,-3.1,0.7,0.1,680,0,,,,,,,,,,,,,,,,,
668572,1480295211393,,,,,,,,-0.05,0.07,1.0,-3.1,0.8,0.1,680,0,,,,,,,,,,,,,,,,,
668592,1480295211413,,,,,,,,-0.05,0.07,1.0,-3.1,0.7,0.2,680,0,,,,,,,,,,,,,,,,,
668612,1480295211433,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668632,1480295211453,,,,,53,,,-0.05,0.07,1.0,-3.1,0.5,0.1,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
668652,1480295211473,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.1,700,0,,,,,,,,,,,,,,,,,
668672,1480295211493,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
668692,1480295211513,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
668712,1480295211533,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
668732,1480295211553,0,48.3,,69.5,54,58.2,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
668752,1480295211573,,,,,,,,-0.04,0.07,1.0,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
668772,1480295211593,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
668792,1480295211613,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668812,1480295211633,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
668832,1480295211653,,,,,55,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
668852,1480295211673,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668872,1480295211693,,,,,,,,-0.05,0.08,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
668892,1480295211713,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
668912,1480295211733,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,700,0,,,,,,,,,,,,,,,,,
668932,1480295211753,0,49.9,,71.9,54,57.6,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
668952,1480295211773,,,,,,,,-0.04,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668972,1480295211793,,,,,,,,-0.04,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
668992,1480295211813,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
669012,1480295211833,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
669032,1480295211853,,,,,55,,,-0.05,0.07,0.99,-3.1,0.6,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
669052,1480295211873,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
669072,1480295211893,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
669092,1480295211904,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,700,0,,,,,,,,,,,,,,,,,
669112,1480295211924,,,,,,,,-0.05,0.07,1.0,-3.1,0.4,0.1,700,0,,,,,,,,,,,,,,,,,
669132,1480295211944,0,50.1,0.3,72.3,55,59.3,14.97,-0.04,0.07,0.99,-3.1,0.5,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
669152,1480295211964,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.1,700,0,,,,,,,,,,,,,,,,,
669172,1480295212091,,,,,,,,-0.04,0.07,0.99,-3.1,0.6,0.1,700,0,,,,,,,,,,,,,,,,,
669192,1480295212111,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
669212,1480295212131,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.1,700,0,,,,,,,,,,,,,,,,,
669232,1480295212151,,,,,55,,,-0.05,0.07,1.0,-3.1,0.4,0.1,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
669252,1480295212171,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.1,700,0,,,,,,,,,,,,,,,,,
669272,1480295212191,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.1,700,0,,,,,,,,,,,,,,,,,
669292,1480295212211,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.1,680,0,,,,,,,,,,,,,,,,,
669312,1480295212231,,,,,,,,-0.04,0.07,0.99,-3.1,0.4,0.1,680,0,,,,,,,,,,,,,,,,,
669332,1480295212251,0,49.4,,71.8,56,57.6,,-0.04,0.07,0.99,-3.1,0.5,0.1,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
669352,1480295212271,,,,,,,,-0.04,0.07,1.0,-3.1,0.7,0.1,700,0,,,,,,,,,,,,,,,,,
669372,1480295212193,,,,,,,,-0.04,0.07,1.0,-3.1,0.7,0.1,700,0,,,,,,,,,,,,,,,,,
669392,1480295212213,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
669412,1480295212233,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,700,0,,,,,,,,,,,,,,,,,
669432,1480295212253,,,,,55,,,-0.05,0.07,1.0,-3.1,0.3,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
669452,1480295212273,,,,,,,,-0.05,0.07,1.0,-3.1,0.4,0.1,700,0,,,,,,,,,,,,,,,,,
669472,1480295212294,,,,,,,,-0.04,0.07,1.0,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
669492,1480295212314,,,,,,,,-0.04,0.07,1.0,-3.1,0.5,0.2,700,0,,,,,,,,,,,,,,,,,
669512,1480295212334,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.1,700,0,,,,,,,,,,,,,,,,,
669532,1480295212354,0,47.9,,69.9,55,57.3,,-0.04,0.07,0.99,-3.1,0.5,0.2,700,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
669552,1480295212374,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
669572,1480295212394,,,,,,,,-0.05,0.07,1.0,-3.1,0.6,0.2,680,0,,,,,,,,,,,,,,,,,
669592,1480295212414,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
669612,1480295212434,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
669632,1480295212454,,,,,56,,,-0.05,0.07,0.99,-3.1,0.3,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
669652,1480295212474,,,,,,,,-0.05,0.07,1.0,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
669672,1480295212494,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
669692,1480295212514,,,,,,,,-0.04,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
669712,1480295212534,,,,,,,,-0.04,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
669732,1480295212554,0,50.1,,70.4,56,57.9,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
669752,1480295212574,,,,,,,,-0.04,0.07,1.0,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
669772,1480295212594,,,,,,,,-0.04,0.07,0.99,-3.1,0.7,0.1,680,0,,,,,,,,,,,,,,,,,
669792,1480295212614,,,,,,,,-0.05,0.07,0.99,-3.1,0.6,0.1,680,0,,,,,,,,,,,,,,,,,
669812,1480295212634,,,,,,,,-0.05,0.07,0.99,-3.1,0.5,0.2,680,0,,,,,,,,,,,,,,,,,
669832,1480295212654,,,,,55,,,-0.05,0.07,1.0,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,,0.0,0
669852,1480295212674,,,,,,,,-0.05,0.07,1.0,-3.1,0.5,0.1,680,0,,,,,,,,,,,,,,,,,
669872,1480295212692,,,,,,,,-0.05,0.07,0.99,-3.1,0.4,0.2,680,0,,,,,,,,,,,,,,,,,
669892,1480295212712,,,,,,,,-0.05,0.07,0.99,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
669912,1480295212732,,,,,,,,-0.04,0.07,0.99,-3.1,0.3,0.2,680,0,,,,,,,,,,,,,,,,,
669932,1480295212752,0,49.7,,70.1,55,58.0,,-0.04,0.07,0.99,-3.1,0.5,0.2,680,0,0.0,0,37.478325,-122.203674,0.0,0.0,23.6,10,3,1.5,0,0.0,-1,0.0,0.0,0.0,0
669952,1480295212772,,,,,,,,-0.04,0.07,0.99,-3.1,0.5,0.1,680,0,,,,,,,,,,,,,,,,,
