"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
255954,1495245540581,,,,,,,,-0.02,0.07,0.98,-2.9,-0.3,-0.5,900,0,,,,,,,,,,,,,,,,,,,
255974,1495245540600,,,,,0,,,-0.02,0.05,0.98,-2.9,-0.3,-0.2,900,0,1,0,0.0,0,39.536701,-122.332176,0.0,0.289,303.1,9,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
255994,1495245540620,,,,,,,,-0.02,0.06,0.98,-2.9,-0.3,-0.1,900,0,,,,,,,,,,,,,,,,,,,
256014,1495245540640,,,,,,,,-0.02,0.06,0.98,-2.9,-0.0,-0.2,340,0,,,,,,,,,,,,,,,,,,,
256034,1495245540660,,,,,,,,-0.02,0.05,0.99,-2.9,-0.3,-0.4,520,0,,,,,,,,,,,,,,,,,,,
256054,1495245540680,,,,,,,,-0.02,0.06,0.98,-2.9,-0.2,-0.4,520,0,,,,,,,,,,,,,,,,,,,
256074,1495245540700,0,109.3,-0.2,159.3,1,151.9,12.29,-0.01,0.07,0.99,-2.9,-0.2,-0.2,620,0,1,0,0.0,0,39.536701,-122.332176,0.0,0.289,303.1,9,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
256094,1495245540720,,,,,,,,-0.01,0.06,0.98,-2.9,-0.3,-0.3,740,0,,,,,,,,,,,,,,,,,,,
256114,1495245540740,,,,,,,,-0.0,0.07,0.97,-2.9,0.0,-0.1,740,0,,,,,,,,,,,,,,,,,,,
256134,1495245540760,,,,,,,,-0.0,0.09,0.97,-3.0,0.1,0.1,840,0,,,,,,,,,,,,,,,,,,,
256154,1495245540780,,,,,,,,-0.01,0.11,0.97,-3.1,0.1,0.0,940,0,,,,,,,,,,,,,,,,,,,
256174,1495245540800,,,,,4,,,-0.01,0.11,0.97,-3.0,0.2,-0.2,980,0,1,0,0.0,0,39.536701,-122.332176,0.0,0.289,303.1,9,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
256194,1495245540820,,,,,,,,0.0,0.11,0.98,-3.1,0.4,-0.2,960,0,,,,,,,,,,,,,,,,,,,
256214,1495245540840,,,,,,,,0.01,0.12,0.98,-3.1,0.4,-0.1,920,0,,,,,,,,,,,,,,,,,,,
256234,1495245540860,,,,,,,,0.01,0.13,0.98,-3.1,0.3,0.0,900,0,,,,,,,,,,,,,,,,,,,
256254,1495245540880,,,,,,,,0.01,0.13,0.98,-3.1,0.1,0.0,940,0,,,,,,,,,,,,,,,,,,,
256274,1495245540900,0,109.8,,159.5,6,152.5,,0.0,0.13,0.98,-3.0,-0.1,-0.0,980,2,1,1,0.0,0,39.536701,-122.332176,0.0,0.289,303.1,9,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
256294,1495245540920,,,,,,,,-0.0,0.13,0.98,-3.0,-0.2,-0.1,1000,2,,,,,,,,,,,,,,,,,,,
256314,1495245540940,,,,,,,,-0.01,0.13,0.98,-3.0,-0.3,-0.2,1000,2,,,,,,,,,,,,,,,,,,,
256334,1495245540960,,,,,,,,-0.02,0.13,0.97,-3.0,-0.4,-0.2,1020,2,,,,,,,,,,,,,,,,,,,
256354,1495245540980,,,,,,,,-0.03,0.12,0.97,-3.0,-0.6,-0.1,1060,2,,,,,,,,,,,,,,,,,,,
256374,1495245540994,,,,,10,,,-0.03,0.12,0.96,-3.0,-0.7,-0.1,1080,2,1,1,1060.0,0,39.536701,-122.332176,0.0,0.289,303.1,9,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
256394,1495245541014,,,,,,,,-0.03,0.11,0.97,-3.0,-0.6,-0.1,1120,2,,,,,,,,,,,,,,,,,,,
256414,1495245541034,,,,,,,,-0.02,0.09,0.97,-3.0,-0.4,-0.2,1140,128205,,,,,,,,,,,,,,,,,,,
256434,1495245541054,,,,,,,,-0.03,0.1,0.97,-3.0,-0.3,-0.2,1160,0,,,,,,,,,,,,,,,,,,,
256454,1495245541074,,,,,,,,-0.02,0.1,0.96,-3.0,-0.3,-0.2,1180,0,,,,,,,,,,,,,,,,,,,
256474,1495245541100,0,107.8,,158.6,15,150.9,,-0.02,0.1,0.97,-3.0,-0.1,-0.2,1200,0,1,1,0.0,0,39.536701,-122.332176,0.0,0.289,303.1,9,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
256494,1495245541120,,,,,,,,-0.02,0.1,0.96,-3.0,-0.2,-0.2,1220,0,,,,,,,,,,,,,,,,,,,
256514,1495245541140,,,,,,,,-0.02,0.1,0.96,-3.0,-0.2,-0.2,1220,0,,,,,,,,,,,,,,,,,,,
256534,1495245541160,,,,,,,,-0.02,0.1,0.97,-3.1,-0.1,-0.2,1220,0,,,,,,,,,,,,,,,,,,,
256554,1495245541180,,,,,,,,-0.02,0.1,0.98,-3.1,0.0,-0.2,1240,0,,,,,,,,,,,,,,,,,,,
256574,1495245541200,,,,,23,,,-0.01,0.09,0.98,-3.1,0.1,-0.2,1240,0,1,1,0.0,0,39.536701,-122.332176,0.0,0.289,303.1,9,3,1.4,0,0.0,-1,0.0,0.0,0.0,0
256594,1495245541220,,,,,,,,-0.01,0.1,0.98,-3.1,0.0,-0.2,1260,0,,,,,,,,,,,,,,,,,,,
