"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0.0|100.0|5,"OilTemp"|"F"|0|300|5,"Coolant"|"F"|0|300|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0|300|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Wheel"|"RPM"|0|5000|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
38181,1464552420793,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38201,1464552420813,0.001,60,58,0,59,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
38221,1464552420833,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.1,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38241,1464552420852,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38261,1464552420873,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38281,1464552420894,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38301,1464552420913,,,,0,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38321,1464552420934,,,,,,,0.01,0.08,0.98,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38341,1464552420953,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38361,1464552420973,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38381,1464552420994,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38401,1464552421014,0.003,59,60,0,57,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
38421,1464552421034,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38441,1464552421054,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38461,1464552421073,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38481,1464552421094,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38501,1464552421114,,,,0,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38521,1464552421133,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38541,1464552421153,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38561,1464552421173,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38581,1464552421194,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38601,1464552421214,0.001,60,58,0,59,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
38621,1464552421234,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38641,1464552421254,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38661,1464552421273,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38681,1464552421293,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38701,1464552421314,,,,0,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38721,1464552421332,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38741,1464552421352,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38761,1464552421372,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38781,1464552421392,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38801,1464552421412,0.001,61,59,0,59,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
38821,1464552421377,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38841,1464552421416,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38861,1464552421456,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38881,1464552421493,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38901,1464552421513,,,,0,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38921,1464552421534,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38941,1464552421553,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38961,1464552421573,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
38981,1464552421594,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39001,1464552421614,0.001,58,61,0,60,13.24,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
39021,1464552421634,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39041,1464552421654,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39061,1464552421673,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39081,1464552421694,,,,,,,0.01,0.08,0.99,-3.0,-0.0,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39101,1464552421714,,,,0,,,0.01,0.08,0.99,-3.0,-0.0,-0.1,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39121,1464552421734,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39141,1464552421754,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39161,1464552421773,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39181,1464552421794,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39201,1464552421813,0.001,59,59,0,60,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
39221,1464552421834,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39241,1464552421854,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39261,1464552421873,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39281,1464552421894,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39301,1464552421914,,,,0,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39321,1464552421933,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39341,1464552421953,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39361,1464552421973,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39381,1464552421993,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39401,1464552422013,0.003,60,59,0,60,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
39421,1464552422034,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39441,1464552422054,,,,,,,0.01,0.08,0.99,-3.0,-0.1,-0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39461,1464552422073,,,,,,,0.01,0.08,0.99,-3.0,-0.1,0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
39481,1464552422094,,,,,,,0.01,0.08,0.99,-3.0,-0.1,0.0,0,0,37.478348,-122.203735,0.0,0.0,80.6,9,3,1.8,0,0.0,-1,0.0,,0.0,0
