"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0.0|100.0|5,"OilTemp"|"F"|0|300|5,"Coolant"|"F"|0|300|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0|300|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Wheel"|"RPM"|0|5000|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
52761,1464552252206,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52781,1464552252226,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52801,1464552252246,0.0,59,59,0,59,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0
52821,1464552252266,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52841,1464552252285,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52861,1464552252306,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52881,1464552252326,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52901,1464552252346,,,,0,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52921,1464552252366,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52941,1464552252386,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52961,1464552252406,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
52981,1464552252426,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53001,1464552252446,0.004,59,59,0,60,13.25,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0
53021,1464552252466,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53041,1464552252485,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53061,1464552252504,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53081,1464552252525,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53101,1464552252544,,,,0,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53121,1464552252564,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53141,1464552252584,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53161,1464552252604,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53181,1464552252625,,,,,,,0.01,0.08,0.99,-3.1,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53201,1464552252644,0.003,59,59,0,60,,0.02,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0
53221,1464552252664,,,,,,,0.02,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53241,1464552252684,,,,,,,0.02,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53261,1464552252704,,,,,,,0.02,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53281,1464552252725,,,,,,,0.02,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53301,1464552252744,,,,0,,,0.02,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53321,1464552252765,,,,,,,0.02,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53341,1464552252784,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53361,1464552252805,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.1,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53381,1464552252826,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53401,1464552252846,0.003,59,59,0,60,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,0.0,0.0,0
53421,1464552252866,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53441,1464552252885,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53461,1464552252906,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53481,1464552252926,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53501,1464552252946,,,,0,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53521,1464552252966,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53541,1464552252981,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
53561,1464552253006,,,,,,,0.01,0.08,0.99,-3.0,-0.2,-0.0,0,0,37.478436,-122.203735,0.0,0.0,82.8,7,2,2.4,0,0.0,-1,0.0,,0.0,0
