"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
12354,1490460193758,,,,,,,,0.01,0.09,0.99,-3.1,0.4,0.0,560,0,,,,,,,,,,,,,,,,,,,
12374,1490460193798,,,,,56,,,0.01,0.1,0.99,-3.1,0.5,0.0,540,0,1,1,0.0,0,38.159145,-122.454391,0.0,0.0,2.7,8,2,1.7,0,0.0,-1,0.0,0.0,0.0,0
12394,1490460193818,,,,,,,,0.01,0.09,0.99,-3.1,0.5,-0.0,540,0,,,,,,,,,,,,,,,,,,,
12414,1490460193838,,,,,,,,0.01,0.09,0.99,-3.1,0.4,0.0,540,0,,,,,,,,,,,,,,,,,,,
12434,1490460193858,,,,,,,,0.02,0.09,0.99,-3.1,0.5,0.0,540,0,,,,,,,,,,,,,,,,,,,
12454,1490460193878,,,,,,,,0.02,0.09,0.99,-3.1,0.4,0.1,580,0,,,,,,,,,,,,,,,,,,,
12474,1490460193898,0,44.9,,43.6,54,46.4,,0.01,0.09,0.99,-3.1,0.4,0.1,600,0,1,1,0.0,0,38.159153,-122.454376,0.0,0.0,6.2,8,2,1.7,0,0.0,-1,0.0,0.0,0.0,0
12494,1490460193918,,,,,,,,0.01,0.09,0.99,-3.1,0.5,0.0,600,0,,,,,,,,,,,,,,,,,,,
12514,1490460193938,,,,,,,,0.01,0.09,0.99,-3.1,0.4,0.0,620,0,,,,,,,,,,,,,,,,,,,
12534,1490460193958,,,,,,,,0.01,0.08,0.99,-3.1,0.4,-0.0,620,0,,,,,,,,,,,,,,,,,,,
