"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
5066,1469913191623,,,,,,,-0.01,0.13,0.99,-17.6,0.3,-0.4,1100,420,,,,,,,,,,,,,,,,,
5086,1469913191643,,,,,,,-0.02,0.12,1.0,-17.3,0.3,-0.5,1060,423,,,,,,,,,,,,,,,,,
5106,1469913191663,,,,,,,-0.01,0.12,1.0,-17.0,0.3,-0.6,1080,420,,,,,,,,,,,,,,,,,
5126,1469913191683,,,,,,,-0.02,0.13,1.0,-16.8,0.3,-0.5,1040,415,,,,,,,,,,,,,,,,,
5146,1469913191704,,,,11,,,-0.02,0.13,1.0,-16.7,0.0,-0.3,1080,433,2.506,0,39.538937,-122.332123,6.9,0.0,344.8,7,2,2.0,0,0.0,-1,0.0,,0.0,0
5166,1469913191724,,,,,,,-0.02,0.14,0.99,-16.5,-0.0,-0.1,1080,421,,,,,,,,,,,,,,,,,
5186,1469913191744,,,,,,,-0.02,0.15,0.99,-16.3,0.0,-0.1,1100,416,,,,,,,,,,,,,,,,,
5206,1469913191764,,,,,,,-0.02,0.14,0.99,-16.2,0.4,-0.0,1080,438,,,,,,,,,,,,,,,,,
5226,1469913191784,,,,,,,-0.01,0.14,0.98,-16.1,0.6,0.0,1060,424,,,,,,,,,,,,,,,,,
5246,1469913191803,0,251.5,198.2,9,202.5,,-0.02,0.14,0.98,-16.0,0.8,0.0,1080,421,2.517,0,39.538937,-122.332123,6.02,0.0,343.9,7,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
