"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
9189,1480726075776,,,,,,,,0.01,0.09,1.01,-3.2,-0.0,0.2,920,0,,,,,,,,,,,,,,,,,,,
9209,1480726075796,,,,,,,,0.02,0.1,1.01,-3.2,0.1,0.2,940,0,,,,,,,,,,,,,,,,,,,
9229,1480726075816,,,,,,,,0.02,0.11,1.01,-3.3,0.4,0.2,940,0,,,,,,,,,,,,,,,,,,,
9249,1480726075935,0,65.6,,82.0,62,80.3,,0.03,0.11,1.01,-3.2,0.4,0.2,940,0,1,0,0.0,0,38.159115,-122.45443,0.0,0.0,60.1,9,2,1.5,0,0.0,-1,0.0,0.0,0.0,0
9269,1480726075955,,,,,,,,0.02,0.11,1.01,-3.2,0.4,0.2,940,0,,,,,,,,,,,,,,,,,,,
9289,1480726075975,,,,,,,,0.02,0.11,1.01,-3.2,0.2,0.2,960,0,,,,,,,,,,,,,,,,,,,
9309,1480726075995,,,,,,,,0.02,0.11,1.01,-3.2,-0.0,0.2,920,0,,,,,,,,,,,,,,,,,,,
9329,1480726076015,,,,,,,,0.01,0.11,1.01,-3.2,-0.1,0.1,940,0,,,,,,,,,,,,,,,,,,,
9349,1480726076035,,,,,61,,,0.01,0.11,1.02,-3.2,0.0,0.0,940,0,1,0,0.0,0,38.159115,-122.45443,0.0,0.0,60.1,9,2,1.5,0,0.0,-1,0.0,,0.0,0
9369,1480726076055,,,,,,,,0.01,0.11,1.02,-3.1,0.0,-0.1,940,0,,,,,,,,,,,,,,,,,,,
9389,1480726076075,,,,,,,,0.01,0.1,1.01,-3.0,-0.1,-0.2,940,0,,,,,,,,,,,,,,,,,,,
9409,1480726076095,,,,,,,,0.01,0.09,1.0,-3.0,-0.2,-0.3,960,0,,,,,,,,,,,,,,,,,,,
9429,1480726076115,,,,,,,,0.01,0.08,1.0,-3.1,-0.1,-0.4,920,0,,,,,,,,,,,,,,,,,,,
9449,1480726076034,0,67.3,,83.2,60,78.9,,0.01,0.07,1.0,-3.1,0.0,-0.4,940,0,1,0,0.0,0,38.159115,-122.45443,0.0,0.0,56.7,9,2,1.5,0,0.0,-1,0.0,0.0,0.0,0
9469,1480726076054,,,,,,,,0.02,0.07,1.0,-3.1,0.2,-0.4,940,0,,,,,,,,,,,,,,,,,,,
9489,1480726076074,,,,,,,,0.02,0.07,0.99,-3.1,0.2,-0.3,940,0,,,,,,,,,,,,,,,,,,,
9509,1480726076094,,,,,,,,0.02,0.07,0.99,-3.1,0.2,-0.2,940,0,,,,,,,,,,,,,,,,,,,
9529,1480726076114,,,,,,,,0.01,0.07,1.0,-3.1,0.0,-0.0,960,0,,,,,,,,,,,,,,,,,,,
9549,1480726076134,,,,,60,,,0.01,0.08,1.0,-3.1,-0.1,0.1,960,0,1,0,0.0,0,38.159115,-122.45443,0.0,0.0,54.8,9,2,1.5,0,0.0,-1,0.0,,0.0,0
9569,1480726076154,,,,,,,,0.01,0.08,1.01,-3.2,-0.0,0.2,920,0,,,,,,,,,,,,,,,,,,,
9589,1480726076174,,,,,,,,0.01,0.1,1.01,-3.2,0.1,0.3,940,0,,,,,,,,,,,,,,,,,,,
9609,1480726076194,,,,,,,,0.02,0.11,1.02,-3.2,0.2,0.3,940,0,,,,,,,,,,,,,,,,,,,
9629,1480726076214,,,,,,,,0.02,0.11,1.02,-3.1,0.2,0.3,940,0,,,,,,,,,,,,,,,,,,,
9649,1480726076233,0,66.8,,81.9,58,79.1,,0.03,0.12,1.02,-3.1,0.0,0.3,940,0,1,0,0.0,0,38.159119,-122.45443,0.0,0.0,52.8,9,2,1.5,0,0.0,-1,0.0,0.0,0.0,0
9669,1480726076253,,,,,,,,0.02,0.12,1.01,-3.1,-0.2,0.3,960,0,,,,,,,,,,,,,,,,,,,
9689,1480726076273,,,,,,,,0.02,0.12,1.01,-3.1,-0.2,0.2,920,0,,,,,,,,,,,,,,,,,,,
9709,1480726076293,,,,,,,,0.02,0.12,1.01,-3.1,-0.1,0.1,920,0,,,,,,,,,,,,,,,,,,,
9729,1480726076313,,,,,,,,0.02,0.11,1.02,-3.1,0.1,0.0,920,0,,,,,,,,,,,,,,,,,,,
9749,1480726076334,,,,,58,,,0.02,0.11,1.01,-3.1,0.1,-0.1,940,0,1,0,0.0,0,38.159119,-122.45443,0.0,0.0,51.3,9,2,1.5,0,0.0,-1,0.0,,0.0,0
9769,1480726076354,,,,,,,,0.01,0.1,1.01,-3.0,0.0,-0.2,940,0,,,,,,,,,,,,,,,,,,,
9789,1480726076374,,,,,,,,0.01,0.09,1.0,-3.0,-0.1,-0.3,960,0,,,,,,,,,,,,,,,,,,,
9809,1480726076394,,,,,,,,0.01,0.07,1.0,-3.0,-0.0,-0.3,920,0,,,,,,,,,,,,,,,,,,,
9829,1480726076414,,,,,,,,0.01,0.07,1.0,-3.0,0.0,-0.3,940,0,,,,,,,,,,,,,,,,,,,
9849,1480726076434,0,67.3,,82.9,62,78.9,,0.01,0.06,1.0,-3.0,0.1,-0.3,940,0,1,0,0.0,0,38.159119,-122.45443,0.0,0.0,50.2,9,2,1.5,0,0.0,-1,0.0,0.0,0.0,0
9869,1480726076454,,,,,,,,0.01,0.06,1.0,-3.0,0.1,-0.2,940,0,,,,,,,,,,,,,,,,,,,
9889,1480726076474,,,,,,,,0.01,0.07,1.0,-3.1,-0.0,-0.1,940,0,,,,,,,,,,,,,,,,,,,
9909,1480726076494,,,,,,,,0.01,0.07,1.0,-3.1,-0.1,0.1,960,0,,,,,,,,,,,,,,,,,,,
9929,1480726076514,,,,,,,,0.01,0.08,1.0,-3.1,-0.2,0.1,960,0,,,,,,,,,,,,,,,,,,,
9949,1480726076532,,,,,59,,,0.01,0.08,1.01,-3.2,-0.1,0.2,920,0,1,0,0.0,0,38.159119,-122.45443,0.0,0.0,50.0,9,2,1.5,0,0.0,-1,0.0,,0.0,0
9969,1480726076552,,,,,,,,0.02,0.1,1.01,-3.2,0.1,0.2,940,0,,,,,,,,,,,,,,,,,,,
9989,1480726076572,,,,,,,,0.02,0.11,1.01,-3.2,0.3,0.2,940,0,,,,,,,,,,,,,,,,,,,
10009,1480726076592,,,,,,,,0.03,0.12,1.01,-3.2,0.4,0.3,940,0,,,,,,,,,,,,,,,,,,,
10029,1480726076612,,,,,,,,0.03,0.11,1.01,-3.2,0.3,0.2,940,0,,,,,,,,,,,,,,,,,,,
10049,1480726076724,0,68.3,0.0,84.9,59,79.7,14.91,0.03,0.11,1.02,-3.2,0.1,0.2,960,0,1,0,0.0,0,38.159119,-122.45443,0.0,0.0,50.0,9,2,1.5,0,0.0,-1,0.0,0.0,0.0,0
10069,1480726076744,,,,,,,,0.02,0.11,1.02,-3.2,-0.0,0.2,940,0,,,,,,,,,,,,,,,,,,,
10089,1480726076764,,,,,,,,0.02,0.12,1.01,-3.2,-0.2,0.2,960,0,,,,,,,,,,,,,,,,,,,
10109,1480726076784,,,,,,,,0.02,0.12,1.01,-3.2,-0.2,0.1,940,0,,,,,,,,,,,,,,,,,,,
10129,1480726076804,,,,,,,,0.01,0.12,1.02,-3.2,-0.2,0.1,960,0,,,,,,,,,,,,,,,,,,,
10149,1480726076824,,,,,60,,,0.01,0.11,1.02,-3.2,-0.1,-0.0,960,0,1,0,0.0,0,38.159119,-122.45443,0.0,0.0,50.0,9,2,1.5,0,0.0,-1,0.0,,0.0,0
10169,1480726076844,,,,,,,,0.01,0.11,1.02,-3.1,-0.0,-0.1,960,0,,,,,,,,,,,,,,,,,,,
10189,1480726076864,,,,,,,,0.01,0.11,1.02,-3.1,-0.1,-0.2,940,0,,,,,,,,,,,,,,,,,,,
10209,1480726076884,,,,,,,,0.01,0.1,1.01,-3.1,-0.1,-0.3,940,0,,,,,,,,,,,,,,,,,,,
10229,1480726076904,,,,,,,,0.01,0.09,1.01,-3.1,-0.1,-0.3,940,0,,,,,,,,,,,,,,,,,,,
10249,1480726076832,0,64.4,,83.2,58,82.3,,0.01,0.09,1.01,-3.1,-0.1,-0.4,940,0,1,0,0.0,0,38.159119,-122.45443,0.0,0.0,50.0,9,2,1.5,0,0.0,-1,0.0,0.0,0.0,0
