"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
120729,1480714490732,,,,,,,,-0.12,0.04,1.0,-3.1,0.2,0.1,920,0,,,,,,,,,,,,,,,,,,,
120749,1480714490752,,,,,1,,,-0.12,0.05,1.0,-3.1,0.2,0.1,320,0,1,0,0.0,0,37.478443,-122.203751,0.0,0.0,19.7,10,3,1.7,0,0.0,-1,0.0,,0.0,0
120769,1480714490772,,,,,,,,-0.12,0.05,1.0,-3.1,0.2,0.2,320,0,,,,,,,,,,,,,,,,,,,
120789,1480714490802,,,,,,,,-0.12,0.05,1.0,-3.1,0.3,0.0,320,0,,,,,,,,,,,,,,,,,,,
120809,1480714490822,,,,,,,,-0.13,0.04,1.0,-3.1,0.3,-0.0,480,0,,,,,,,,,,,,,,,,,,,
120829,1480714490842,,,,,,,,-0.13,0.04,1.0,-3.1,0.4,-0.0,500,0,,,,,,,,,,,,,,,,,,,
120849,1480714490862,0,52.7,,92.2,2,79.1,,-0.12,0.05,1.0,-3.2,0.4,0.1,500,0,1,0,0.0,0,37.478443,-122.203751,0.0,0.0,19.7,10,3,1.7,0,0.0,-1,0.0,0.0,0.0,0
120869,1480714490882,,,,,,,,-0.13,0.05,1.01,-3.2,0.5,0.2,600,0,,,,,,,,,,,,,,,,,,,
120889,1480714490902,,,,,,,,-0.13,0.04,1.0,-3.1,0.4,0.1,760,0,,,,,,,,,,,,,,,,,,,
120909,1480714490910,,,,,,,,-0.14,0.03,0.99,-3.1,0.4,-0.1,760,0,,,,,,,,,,,,,,,,,,,
