"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
15269,1480714385280,,,,,,,,0.02,0.1,1.02,-3.1,-0.1,0.0,160,0,,,,,,,,,,,,,,,,,,,
15289,1480714385299,,,,,,,,0.02,0.1,1.02,-3.2,-0.1,-0.0,240,0,,,,,,,,,,,,,,,,,,,
15309,1480714385319,,,,,,,,0.02,0.09,1.02,-3.1,-0.0,-0.1,240,0,,,,,,,,,,,,,,,,,,,
15329,1480714385339,,,,,,,,0.02,0.1,1.02,-3.1,-0.1,-0.2,240,0,,,,,,,,,,,,,,,,,,,
15349,1480714385359,,,,,0,,,0.02,0.09,1.02,-3.1,-0.1,-0.1,340,0,1,0,0.0,0,37.478439,-122.203735,0.0,0.0,24.6,10,2,1.7,0,0.0,-1,0.0,,0.0,0
15369,1480714385379,,,,,,,,0.02,0.09,1.02,-3.1,-0.1,-0.1,340,0,,,,,,,,,,,,,,,,,,,
15389,1480714385399,,,,,,,,0.02,0.09,1.01,-3.1,-0.1,-0.1,340,0,,,,,,,,,,,,,,,,,,,
15409,1480714385419,,,,,,,,0.02,0.08,1.02,-3.1,-0.1,-0.1,320,0,,,,,,,,,,,,,,,,,,,
15429,1480714385439,,,,,,,,0.02,0.06,1.02,-3.1,-0.1,-0.2,320,0,,,,,,,,,,,,,,,,,,,
15449,1480714385459,0,47.1,,71.5,1,65.1,,0.02,0.06,1.02,-3.1,-0.1,-0.1,420,0,1,0,0.0,0,37.478439,-122.203735,0.0,0.0,24.6,10,2,1.7,0,0.0,-1,0.0,0.0,0.0,0
15469,1480714385479,,,,,,,,0.02,0.05,1.03,-3.1,-0.1,-0.1,420,0,,,,,,,,,,,,,,,,,,,
15489,1480714385499,,,,,,,,0.03,0.05,1.02,-3.1,-0.1,-0.1,620,0,,,,,,,,,,,,,,,,,,,
15509,1480714385519,,,,,,,,0.02,0.07,1.02,-3.1,-0.3,0.0,720,0,,,,,,,,,,,,,,,,,,,
15529,1480714385539,,,,,,,,0.02,0.07,1.03,-3.1,-0.3,-0.2,760,0,,,,,,,,,,,,,,,,,,,
15549,1480714385559,,,,,2,,,0.02,0.06,1.02,-3.1,-0.4,-0.3,760,0,1,0,0.0,0,37.478439,-122.203735,0.0,0.0,24.6,10,2,1.7,0,0.0,-1,0.0,,0.0,0
15569,1480714385579,,,,,,,,0.02,0.06,1.01,-3.1,-0.3,-0.2,700,0,,,,,,,,,,,,,,,,,,,
15589,1480714385599,,,,,,,,0.02,0.06,1.01,-3.1,-0.4,-0.1,620,0,,,,,,,,,,,,,,,,,,,
15609,1480714385619,,,,,,,,0.02,0.06,1.01,-3.1,-0.3,-0.2,620,0,,,,,,,,,,,,,,,,,,,
15629,1480714385639,,,,,,,,0.02,0.06,1.01,-3.1,-0.2,-0.2,560,0,,,,,,,,,,,,,,,,,,,
15649,1480714385659,0,50.3,,72.2,4,65.7,,0.02,0.06,1.01,-3.1,-0.2,-0.1,560,0,1,0,0.0,0,37.478439,-122.203735,0.0,0.0,24.6,10,2,1.7,0,0.0,-1,0.0,0.0,0.0,0
15669,1480714385679,,,,,,,,0.02,0.07,1.0,-3.1,-0.1,-0.1,600,790,,,,,,,,,,,,,,,,,,,
15689,1480714385798,,,,,,,,0.02,0.07,1.01,-3.1,-0.3,-0.1,680,790,,,,,,,,,,,,,,,,,,,
15709,1480714385818,,,,,,,,0.01,0.07,1.01,-3.1,-0.3,-0.2,680,790,,,,,,,,,,,,,,,,,,,
15729,1480714385838,,,,,,,,0.01,0.06,1.01,-3.1,-0.2,-0.3,720,790,,,,,,,,,,,,,,,,,,,
15749,1480714385858,,,,,6,,,0.02,0.07,1.0,-3.1,-0.1,-0.2,600,0,1,0,0.0,0,37.478439,-122.203735,0.0,0.0,24.6,10,2,1.7,0,0.0,-1,0.0,,0.0,0
15769,1480714385878,,,,,,,,0.02,0.06,1.0,-3.1,-0.0,-0.2,600,0,,,,,,,,,,,,,,,,,,,
15789,1480714385898,,,,,,,,0.01,0.06,1.0,-3.1,-0.0,-0.2,520,0,,,,,,,,,,,,,,,,,,,
15809,1480714385918,,,,,,,,0.01,0.05,1.01,-3.1,0.0,-0.2,520,0,,,,,,,,,,,,,,,,,,,
15829,1480714385938,,,,,,,,0.01,0.06,1.0,-3.1,0.0,-0.2,460,0,,,,,,,,,,,,,,,,,,,
15849,1480714385958,0,51.4,,75.9,6,67.7,,0.01,0.05,1.01,-3.2,0.0,-0.1,460,0,1,0,0.0,0,37.478439,-122.203735,0.0,0.0,24.6,10,2,1.7,0,0.0,-1,0.0,0.0,0.0,0
15869,1480714385978,,,,,,,,0.01,0.06,1.01,-3.2,-0.1,-0.1,500,0,,,,,,,,,,,,,,,,,,,
15889,1480714385892,,,,,,,,0.01,0.06,1.01,-3.1,-0.1,-0.1,500,0,,,,,,,,,,,,,,,,,,,
