"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
14775,1480908786353,,,,,,,,0.01,0.06,1.02,-3.0,-1.1,-0.6,640,32,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14615,1480908786193,,,,,,,,0.01,0.07,1.01,-3.1,-1.4,-0.6,660,43,,,,,,,,,,,,,,,,,,,
14635,1480908786213,,,,,,,,0.02,0.08,1.01,-3.0,-1.4,-0.5,640,1538461,,,,,,,,,,,,,,,,,,,
14655,1480908786233,0,54.9,,54.6,59,55.9,,0.01,0.07,1.02,-3.0,-1.3,-0.6,640,0,1,1,15.349,0,37.478298,-122.203941,6.07,0.0,47.8,4,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
14675,1480908786253,,,,,,,,0.01,0.07,1.01,-3.0,-1.3,-0.6,640,0,,,,,,,,,,,,,,,,,,,
14695,1480908786273,,,,,,,,0.01,0.08,1.01,-3.0,-1.2,-0.5,640,32,,,,,,,,,,,,,,,,,,,
14715,1480908786293,,,,,,,,0.01,0.07,1.01,-3.0,-1.1,-0.6,640,32,,,,,,,,,,,,,,,,,,,
14735,1480908786313,,,,,,,,0.01,0.07,1.02,-3.0,-1.1,-0.6,640,32,,,,,,,,,,,,,,,,,,,
14755,1480908786333,,,,,56,,,0.01,0.08,1.01,-3.0,-1.2,-0.5,640,32,1,1,15.349,0,37.478298,-122.203957,5.91,0.0,47.1,4,2,1.8,0,0.0,-1,0.0,,0.0,0
