"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35609,1480714128407,,,,,,,,-0.01,0.08,0.99,-1.8,-0.1,0.0,820,36,,,,,,,,,,,,,,,,,,,
35629,1480714128427,,,,,,,,-0.01,0.08,1.0,-1.9,-0.1,0.1,800,40,,,,,,,,,,,,,,,,,,,
35649,1480714128447,0,49.9,,47.2,62,47.2,,-0.01,0.07,1.01,-1.9,-0.1,-0.0,820,40,1,0,21.667,0,37.478306,-122.203659,0.0,0.0,14.2,5,2,0.8,0,0.0,-1,0.0,0.0,0.0,0
35669,1480714128467,,,,,,,,-0.01,0.07,1.01,-1.9,-0.2,-0.1,800,40,,,,,,,,,,,,,,,,,,,
35689,1480714128487,,,,,,,,-0.01,0.07,1.0,-2.0,-0.3,-0.1,800,40,,,,,,,,,,,,,,,,,,,
35709,1480714128507,,,,,,,,-0.01,0.07,0.99,-2.0,-0.2,0.0,820,41,,,,,,,,,,,,,,,,,,,
35729,1480714128527,,,,,,,,0.0,0.07,1.0,-2.1,-0.1,0.0,800,41,,,,,,,,,,,,,,,,,,,
35749,1480714128547,,,,,63,,,-0.01,0.07,1.0,-2.1,-0.3,0.0,820,41,1,0,21.667,0,37.478306,-122.203659,0.0,0.0,14.2,5,2,0.8,0,0.0,-1,0.0,,0.0,0
35769,1480714128567,,,,,,,,-0.01,0.06,1.01,-2.2,-0.2,-0.1,800,41,,,,,,,,,,,,,,,,,,,
35789,1480714128587,,,,,,,,-0.01,0.06,1.01,-2.2,-0.3,-0.2,820,41,,,,,,,,,,,,,,,,,,,
35809,1480714128634,,,,,,,,-0.01,0.06,1.0,-2.2,-0.1,-0.1,820,41,,,,,,,,,,,,,,,,,,,
35829,1480714128654,,,,,,,,-0.0,0.06,1.0,-2.3,-0.1,-0.1,800,41,,,,,,,,,,,,,,,,,,,
35849,1480714128674,0,48.9,,46.6,63,48.2,,0.0,0.06,1.0,-2.3,-0.2,-0.1,800,41,1,0,19.512,0,37.47831,-122.203659,0.0,0.0,16.4,6,2,0.4,0,0.0,-1,0.0,0.0,0.0,0
35869,1480714128694,,,,,,,,-0.01,0.05,1.0,-2.3,-0.1,-0.2,800,41,,,,,,,,,,,,,,,,,,,
35889,1480714128714,,,,,,,,-0.01,0.05,1.0,-2.3,-0.1,-0.3,800,41,,,,,,,,,,,,,,,,,,,
35909,1480714128734,,,,,,,,-0.01,0.04,1.0,-2.3,-0.1,-0.3,800,44,,,,,,,,,,,,,,,,,,,
35929,1480714128754,,,,,,,,-0.0,0.05,1.0,-2.3,-0.0,-0.1,800,44,,,,,,,,,,,,,,,,,,,
35949,1480714128746,,,,,63,,,0.0,0.05,1.01,-2.3,0.0,-0.1,800,40,1,0,19.512,0,37.47831,-122.203659,0.0,0.0,8.7,6,2,0.4,0,0.0,-1,0.0,,0.0,0
35969,1480714128766,,,,,,,,-0.01,0.05,1.01,-2.3,-0.2,-0.2,800,40,,,,,,,,,,,,,,,,,,,
35989,1480714128786,,,,,,,,-0.01,0.04,1.0,-2.3,-0.1,-0.3,800,47,,,,,,,,,,,,,,,,,,,
36009,1480714128806,,,,,,,,-0.01,0.04,1.0,-2.3,-0.2,-0.3,800,47,,,,,,,,,,,,,,,,,,,
36029,1480714128826,,,,,,,,-0.01,0.05,1.0,-2.4,-0.1,-0.3,800,41,,,,,,,,,,,,,,,,,,,
36049,1480714128846,0,49.0,0.8,46.5,64,48.6,14.97,-0.0,0.05,1.0,-2.4,0.0,-0.2,800,46,1,0,17.021,0,37.47831,-122.203659,0.0,0.0,8.7,6,2,0.4,0,0.0,-1,0.0,0.0,0.0,0
36069,1480714128849,,,,,,,,-0.01,0.06,1.01,-2.3,-0.2,-0.3,800,46,,,,,,,,,,,,,,,,,,,
36089,1480714128869,,,,,,,,-0.01,0.06,1.0,-2.3,-0.1,-0.4,800,49,,,,,,,,,,,,,,,,,,,
36109,1480714128889,,,,,,,,-0.01,0.05,1.01,-2.3,-0.2,-0.5,800,49,,,,,,,,,,,,,,,,,,,
36129,1480714128909,,,,,,,,-0.01,0.05,1.0,-2.3,-0.1,-0.4,780,43,,,,,,,,,,,,,,,,,,,
36149,1480714128945,,,,,62,,,-0.01,0.06,1.0,-2.3,0.0,-0.3,800,50,1,0,16.327,0,37.478313,-122.203659,0.0,0.0,11.7,6,2,0.4,0,0.0,-1,0.0,,0.0,0
36169,1480714128965,,,,,,,,-0.01,0.06,1.01,-2.3,-0.3,-0.4,780,50,,,,,,,,,,,,,,,,,,,
36189,1480714128985,,,,,,,,-0.02,0.06,1.01,-2.2,-0.2,-0.5,800,47,,,,,,,,,,,,,,,,,,,
36209,1480714129005,,,,,,,,-0.02,0.05,1.01,-2.2,-0.2,-0.5,800,46,,,,,,,,,,,,,,,,,,,
36229,1480714129025,,,,,,,,-0.01,0.05,1.0,-2.2,-0.2,-0.5,780,46,,,,,,,,,,,,,,,,,,,
36249,1480714129045,0,46.0,,45.7,62,44.8,,-0.01,0.06,1.01,-2.2,0.0,-0.4,800,47,1,0,17.021,0,37.478313,-122.203659,0.0,0.0,15.7,6,2,0.4,0,0.0,-1,0.0,0.0,0.0,0
36269,1480714129065,,,,,,,,-0.01,0.06,1.01,-2.1,-0.2,-0.4,780,47,,,,,,,,,,,,,,,,,,,
36289,1480714129085,,,,,,,,-0.01,0.06,1.01,-2.0,-0.2,-0.5,800,47,,,,,,,,,,,,,,,,,,,
36309,1480714129105,,,,,,,,-0.01,0.05,1.01,-2.0,-0.2,-0.5,800,44,,,,,,,,,,,,,,,,,,,
36329,1480714129125,,,,,,,,-0.01,0.06,1.0,-2.0,-0.2,-0.4,780,44,,,,,,,,,,,,,,,,,,,
36349,1480714129144,,,,,63,,,-0.0,0.06,1.0,-1.9,-0.0,-0.4,800,50,1,0,17.021,0,37.478317,-122.203659,0.0,0.0,18.3,6,2,0.4,0,0.0,-1,0.0,,0.0,0
36369,1480714129164,,,,,,,,-0.0,0.06,1.01,-1.9,-0.3,-0.4,800,52,,,,,,,,,,,,,,,,,,,
36389,1480714129184,,,,,,,,-0.01,0.06,1.01,-1.8,-0.2,-0.5,820,52,,,,,,,,,,,,,,,,,,,
36409,1480714129204,,,,,,,,-0.0,0.06,1.01,-1.8,-0.3,-0.5,800,41,,,,,,,,,,,,,,,,,,,
36429,1480714129224,,,,,,,,-0.0,0.06,1.0,-1.8,-0.2,-0.5,800,50,,,,,,,,,,,,,,,,,,,
