"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0|100|5,"OilTemp"|"F"|0.0|300.0|5,"CoolantPressPSI"|"PSI"|0.0|20.0|1,"Coolant"|"F"|0.0|300.0|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0.0|300.0|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Driveshaft"|"RPM"|0|5000|50,"GPIO1"|""|0|1|10,"GPIO2"|""|0|1|10,"GearRatio"|""|-5.0|5.0|10,"Gear"|""|-1|5|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Distance"|"Miles"|0.0|0.0|10,"Altitude"|"Feet"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
6869,1480715209486,,,,,,,,0.01,0.06,1.0,-3.1,-0.0,-0.2,880,0,,,,,,,,,,,,,,,,,,,
6889,1480715209506,,,,,,,,0.0,0.07,1.0,-3.2,-0.1,-0.1,860,0,,,,,,,,,,,,,,,,,,,
6909,1480715209526,,,,,,,,0.01,0.07,1.01,-3.2,0.2,-0.0,880,0,,,,,,,,,,,,,,,,,,,
6929,1480715209546,,,,,,,,0.01,0.07,1.01,-3.2,0.1,-0.0,880,0,,,,,,,,,,,,,,,,,,,
6949,1480715209566,,,,,63,,,0.01,0.08,1.01,-3.2,-0.1,-0.0,880,0,1,0,0.0,0,37.478394,-122.203751,0.0,0.0,24.3,4,2,1.2,0,0.0,-1,0.0,,0.0,0
6969,1480715209586,,,,,,,,0.0,0.08,1.01,-3.1,0.0,-0.1,880,0,,,,,,,,,,,,,,,,,,,
6989,1480715209606,,,,,,,,0.01,0.08,1.0,-3.1,0.0,-0.2,880,0,,,,,,,,,,,,,,,,,,,
7009,1480715209626,,,,,,,,0.0,0.06,1.0,-3.1,-0.0,-0.2,860,0,,,,,,,,,,,,,,,,,,,
7029,1480715209646,,,,,,,,0.01,0.06,1.0,-3.1,0.0,-0.2,880,0,,,,,,,,,,,,,,,,,,,
7049,1480715209666,0,71.0,0.5,107.9,63,97.2,14.79,0.01,0.06,1.0,-3.1,-0.0,-0.1,880,0,1,0,0.0,0,37.478394,-122.203751,0.0,0.0,24.3,4,2,1.2,0,0.0,-1,0.0,0.0,0.0,0
7069,1480715209566,,,,,,,,0.01,0.07,1.01,-3.1,-0.0,-0.1,880,0,,,,,,,,,,,,,,,,,,,
7089,1480715209586,,,,,,,,0.02,0.07,1.01,-3.1,0.2,-0.0,880,0,,,,,,,,,,,,,,,,,,,
