"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0.0|100.0|5,"OilTemp"|"F"|0|300|5,"Coolant"|"F"|0|300|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0|300|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Wheel"|"RPM"|0|5000|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
47801,1463879756878,0.085,207,177,0,192,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
47821,1463879756899,,,,,,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47841,1463879756919,,,,,,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47861,1463879756939,,,,,,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47881,1463879756958,,,,,,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47901,1463879756979,,,,0,,,0.03,0.07,0.99,-3.0,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47921,1463879757001,,,,,,,0.02,0.07,0.99,-3.0,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47941,1463879756541,,,,,,,0.03,0.07,0.99,-3.0,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47961,1463879756561,,,,,,,0.03,0.07,0.99,-3.0,-0.0,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
47981,1463879756580,,,,,,,0.02,0.07,0.99,-3.0,-0.1,-0.1,0,0,39.539673,-122.332367,0.0,2.294,337.2,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48001,1463879756605,0.089,208,177,0,191,13.14,0.03,0.07,0.99,-3.1,-0.0,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
48021,1463879756619,,,,,,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
48041,1463879757119,,,,,,,0.03,0.07,0.99,-3.0,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48061,1463879757138,,,,,,,0.03,0.07,0.99,-3.0,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48081,1463879757159,,,,,,,0.03,0.07,0.99,-3.0,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48101,1463879757179,,,,0,,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48121,1463879757199,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48141,1463879757219,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48161,1463879757239,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48181,1463879757258,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48201,1463879757279,0.072,207,177,0,193,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
48221,1463879757299,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48241,1463879757319,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48261,1463879757339,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48281,1463879757358,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48301,1463879757379,,,,0,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48321,1463879757399,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48341,1463879757419,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48361,1463879757439,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48381,1463879757455,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48401,1463879757478,0.08,207,178,0,193,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,0.0,0.0,0
48421,1463879757499,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48441,1463879757519,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48461,1463879757539,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48481,1463879757558,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48501,1463879757579,,,,0,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48521,1463879757599,,,,,,,0.03,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48541,1463879757618,,,,,,,0.02,0.07,0.99,-3.1,-0.1,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
48561,1463879757639,,,,,,,0.03,0.07,0.99,-3.1,-0.2,-0.1,0,0,39.539669,-122.332367,0.0,2.294,336.8,7,3,1.8,0,0.0,-1,0.0,,0.0,0
