"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0.0|100.0|5,"OilTemp"|"F"|0|300|5,"Coolant"|"F"|0|300|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0|300|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Wheel"|"RPM"|0|5000|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
1774602,1463956980411,0.003,206,176,0,182,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,10.2502,9.677,5
1774621,1463956980429,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6773,5
1774641,1463956980449,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6777,5
1774661,1463956980468,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.678,5
1774681,1463956980486,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6783,5
1774701,1463956980505,,,,0,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6787,5
1774721,1463956980523,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.679,5
1774741,1463956980543,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6793,5
1774761,1463956980562,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6797,5
1774781,1463956980581,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.68,5
1774802,1463956980602,0.003,206,177,0,182,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,10.2534,9.6803,5
1774821,1463956980622,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6807,5
1774841,1463956980640,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.681,5
1774861,1463956980659,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6813,5
1774881,1463956980678,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6817,5
1774901,1463956980697,,,,0,,,0.04,0.07,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.682,5
1774921,1463956980716,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6823,5
1774941,1463956980734,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6827,5
1774961,1463956980754,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.683,5
1774981,1463956980771,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6833,5
1775002,1463956980792,0.003,206,177,0,182,13.2,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,10.2566,9.6833,5
1775021,1463956980811,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6837,5
1775041,1463956980829,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.684,5
1775061,1463956980849,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6843,5
1775081,1463956980869,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6847,5
1775101,1463956980887,,,,0,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.685,5
1775121,1463956980906,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6853,5
1775141,1463956980926,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6857,5
1775161,1463956980946,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.686,5
1775181,1463956980965,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6863,5
1775202,1463956980973,0.003,206,177,0,182,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,10.2596,9.6867,5
1775221,1463956980991,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.687,5
1775241,1463956981011,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6873,5
1775261,1463956981031,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6873,5
1775281,1463956981049,,,,,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6877,5
1775301,1463956981067,,,,0,,,0.04,0.06,0.98,-3.0,-0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.688,5
1775321,1463956981086,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6883,5
1775341,1463956981104,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6887,5
1775361,1463956981123,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.689,5
1775381,1463956981143,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6893,5
1775402,1463956981164,0.003,206,177,0,181,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,10.2628,9.6897,5
1775421,1463956981181,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.69,5
1775441,1463956981201,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6903,5
1775461,1463956981220,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6907,5
1775481,1463956981240,,,,,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.691,5
1775501,1463956981259,,,,0,,,0.04,0.06,0.98,-3.0,0.0,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6913,5
1775521,1463956981276,,,,,,,0.04,0.06,0.98,-3.0,-0.1,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,2,2.5,4,3.9183,0,0.0,,9.6917,5
1775541,1463956981294,,,,,,,0.04,0.06,0.98,-3.0,-0.1,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.692,5
1775561,1463956981312,,,,,,,0.04,0.06,0.98,-3.0,-0.1,-0.1,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,2.5,4,3.9183,0,0.0,,9.6923,5
1775581,1463956981412,,,,,,,0.04,0.06,0.98,-3.1,-0.0,-0.0,0,0,39.539532,-122.332146,0.0,5.745,356.7,10,3,1.6,4,3.9183,0,0.0,,9.694,5
