"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0.0|100.0|5,"OilTemp"|"F"|0|300|5,"Coolant"|"F"|0|300|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0|300|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Wheel"|"RPM"|0|5000|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
106281,1463872058920,,,,,,,0.02,0.06,0.99,-3.0,-0.0,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106301,1463872058940,,,,0,,,0.02,0.06,0.99,-3.1,-0.0,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106321,1463872058960,,,,,,,0.02,0.06,0.99,-3.0,-0.0,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106341,1463872058975,,,,,,,0.02,0.06,0.99,-3.0,-0.0,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106361,1463872059000,,,,,,,0.02,0.06,0.99,-3.0,-0.1,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106381,1463872059020,,,,,,,0.02,0.06,0.99,-3.0,-0.0,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106401,1463872059040,0.003,56,54,0,55,,0.02,0.06,0.99,-3.0,-0.0,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
106421,1463872059059,,,,,,,0.02,0.06,1.0,-3.0,-0.0,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106441,1463872059079,,,,,,,0.02,0.06,0.99,-3.0,-0.0,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106461,1463872059100,,,,,,,0.02,0.06,0.99,-3.0,-0.1,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106481,1463872059120,,,,,,,0.02,0.07,0.99,-3.0,-0.1,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106501,1463872059140,,,,0,,,0.02,0.07,0.99,-3.0,-0.1,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106521,1463872059159,,,,,,,0.02,0.07,0.99,-3.0,-0.0,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106541,1463872059179,,,,,,,0.02,0.07,0.99,-3.0,-0.0,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106561,1463872059200,,,,,,,0.02,0.06,0.99,-3.0,-0.0,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106581,1463872059220,,,,,,,0.02,0.07,0.99,-3.0,-0.1,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106601,1463872059240,0.003,55,53,0,55,,0.02,0.06,0.99,-3.0,-0.1,0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,0.0,0.0,0
106621,1463872059260,,,,,,,0.02,0.07,0.99,-3.0,-0.1,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106641,1463872059279,,,,,,,0.02,0.07,0.99,-3.0,-0.1,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106661,1463872059300,,,,,,,0.02,0.07,0.99,-3.0,-0.0,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106681,1463872059319,,,,,,,0.02,0.07,0.99,-3.0,-0.1,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
106701,1463872059340,,,,0,,,0.02,0.07,0.99,-3.1,-0.2,-0.0,0,0,39.539578,-122.332306,0.0,0.007,327.8,9,2,2.0,0,0.0,-1,0.0,,0.0,0
