"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FuelLevel"|"F"|0.0|100.0|5,"OilTemp"|"F"|0|300|5,"Coolant"|"F"|0|300|5,"OilPress"|"PSI"|0|150|10,"EngineTemp"|"F"|0|300|5,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-300.0|300.0|50,"Pitch"|"Deg/Sec"|-300.0|300.0|50,"Roll"|"Deg/Sec"|-300.0|300.0|50,"RPM"|""|0|10000|50,"Wheel"|"RPM"|0|5000|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"MPH"|0.0|150.0|50,"Distance"|"Miles"|0.0|0.0|50,"Altitude"|"Feet"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50,"LapCount"|""|0|0|50,"LapTime"|"Min"|0.0|0.0|50,"Sector"|""|0|0|50,"SectorTime"|"Min"|0.0|0.0|50,"PredTime"|"Min"|0.0|0.0|5,"ElapsedTime"|"Min"|0.0|0.0|50,"CurrentLap"|""|0|0|50
357981,1463947623963,,,,,,,0.04,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536552,-122.332199,4.74,0.007,259.8,8,2,1.9,0,0.0,-1,0.0,,0.0,0
358001,1463947623983,0.09,190,169,0,169,12.38,0.04,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536552,-122.332199,5.32,0.007,259.8,8,2,1.9,0,0.0,-1,0.0,0.0,0.0,0
358021,1463947624001,,,,,,,0.04,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536552,-122.332199,5.33,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358041,1463947624021,,,,,,,0.03,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536552,-122.332199,5.33,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358061,1463947624039,,,,,,,0.03,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536552,-122.332199,5.27,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358081,1463947624056,,,,,,,0.04,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536552,-122.332199,5.31,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358101,1463947624074,,,,0,,,0.03,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536556,-122.332199,5.07,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358121,1463947624090,,,,,,,0.03,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536556,-122.332199,5.16,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358141,1463947624107,,,,,,,0.03,0.06,0.98,-3.1,-0.2,-0.1,0,0,39.536556,-122.332199,5.1,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358161,1463947624124,,,,,,,0.03,0.06,0.98,-3.0,-0.2,-0.2,0,0,39.536556,-122.332199,4.75,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358181,1463947624144,,,,,,,0.03,0.06,0.98,-3.0,-0.1,-0.1,0,0,39.536556,-122.332199,4.75,0.007,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358201,1463947624240,0.09,191,170,0,169,,0.03,0.06,0.98,-3.0,-0.1,-0.2,0,0,39.536556,-122.332199,4.78,0.007,259.9,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
358221,1463947624256,,,,,,,0.03,0.06,0.98,-3.0,-0.1,-0.2,0,0,39.53656,-122.332199,4.85,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358241,1463947624273,,,,,,,0.03,0.06,0.98,-3.0,-0.1,-0.2,0,0,39.53656,-122.332199,4.79,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358261,1463947624290,,,,,,,0.03,0.06,0.98,-3.0,-0.1,-0.2,0,0,39.53656,-122.332214,5.21,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358281,1463947624308,,,,,,,0.03,0.06,0.98,-3.0,-0.1,-0.2,0,0,39.53656,-122.332214,4.79,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358301,1463947624325,,,,0,,,0.03,0.06,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,4.17,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358321,1463947624341,,,,,,,0.03,0.06,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,4.52,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358341,1463947624361,,,,,,,0.03,0.06,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,4.52,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358361,1463947624379,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,3.74,0.008,259.9,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358381,1463947624396,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,1.49,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358401,1463947624414,0.096,190,169,0,169,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,0.0,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
358421,1463947624430,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,0.0,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358441,1463947624446,,,,,,,0.03,0.07,0.98,-3.1,-0.2,-0.2,0,0,39.53656,-122.332214,0.0,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358461,1463947624464,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,0.95,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358481,1463947624481,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,0.0,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358501,1463947624501,,,,0,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,0.0,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358521,1463947624518,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,1.68,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358541,1463947624535,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,2.67,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358561,1463947624553,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,2.39,0.008,259.8,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358581,1463947624569,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,3.03,0.008,259.7,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358601,1463947624586,0.085,190,169,0,169,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,3.09,0.008,259.7,8,2,1.8,0,0.0,-1,0.0,0.0,0.0,0
358621,1463947624603,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.2,0,0,39.53656,-122.332214,2.82,0.008,259.7,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358641,1463947624623,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.53656,-122.332214,2.82,0.008,259.7,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358661,1463947624639,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.53656,-122.332214,2.98,0.008,259.7,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358681,1463947624655,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.53656,-122.332214,3.31,0.008,259.7,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358701,1463947624673,,,,0,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.53656,-122.332214,3.29,0.008,259.7,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358721,1463947624691,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.53656,-122.332214,3.71,0.008,259.6,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358741,1463947624707,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.536556,-122.332214,4.0,0.009,259.6,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358761,1463947624724,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.536556,-122.332214,3.16,0.009,259.5,8,2,1.8,0,0.0,-1,0.0,,0.0,0
358781,1463947624821,,,,,,,0.03,0.07,0.98,-3.0,-0.2,-0.1,0,0,39.536556,-122.332214,2.5,0.009,259.4,8,2,1.8,0,0.0,-1,0.0,,0.0,0
